timestamp,asset,close,high,low,volume
2025-05-26T20:37:13.636844,AAPL,180.96328965330562,183.62829990383153,180.73512595876002,20682091
2025-05-26T22:37:13.636844,AAPL,182.31672815169065,183.52954028316242,181.02625770549233,15321353
2025-05-27T00:37:13.636844,AAPL,188.5490353272164,190.14535391483284,187.11378321090726,33615361
2025-05-27T02:37:13.636844,AAPL,188.21093223268113,190.0924243180294,186.09554888698506,8004839
2025-05-27T04:37:13.636844,AAPL,189.4871608859924,193.09181485326388,188.288190564785,22383305
2025-05-27T06:37:13.636844,AAPL,189.87813558452618,191.80253876632398,189.22117171774394,9839508
2025-05-27T08:37:13.636844,AAPL,187.14158241300618,187.6302445125105,186.59478651527135,26329120
2025-05-27T10:37:13.636844,AAPL,184.06304605150228,186.17691430890108,182.7501954992964,19485593
2025-05-27T12:37:13.636844,AAPL,186.06274958047752,187.16916577750948,184.80201301289443,22830388
2025-05-27T14:37:13.636844,AAPL,181.08520815182487,181.75243255716924,177.95709195137985,31410441
2025-05-27T16:37:13.636844,AAPL,185.23824196030984,188.1769111933522,183.04952408360745,42179810
2025-05-27T18:37:13.636844,AAPL,192.34289893349035,193.677735716733,190.50224273589438,52178189
2025-05-27T20:37:13.636844,AAPL,195.88704466199238,197.10981468526677,194.5820117604562,31485911
2025-05-27T22:37:13.636844,AAPL,191.39686955300732,194.4922175339847,190.81245389676562,25091606
2025-05-28T00:37:13.636844,AAPL,188.4988790009319,191.4516608299003,185.5424148767077,15774366
2025-05-28T02:37:13.636844,AAPL,185.0813388612053,188.07417982019518,184.7018038711089,39713680
2025-05-28T04:37:13.636844,AAPL,185.3899928172991,187.18681109185562,183.41012091526923,17121932
2025-05-28T06:37:13.636844,AAPL,185.86143014872454,186.26143901513163,182.76341174096552,15219220
2025-05-28T08:37:13.636844,AAPL,187.04853511415848,187.1735994731018,185.4841388521716,20156016
2025-05-28T10:37:13.636844,AAPL,185.0496537061139,188.31740628634694,182.82344079919673,13696978
2025-05-28T12:37:13.636844,AAPL,181.75238722719638,185.2318890332323,178.64898810764655,36170472
2025-05-28T14:37:13.636844,AAPL,182.11713177364837,184.73195415772986,178.95172160860938,13475587
2025-05-28T16:37:13.636844,AAPL,183.10255391048344,185.84877459938528,182.27926908013347,13492755
2025-05-28T18:37:13.636844,AAPL,186.25618914613776,186.513885300122,183.34220228455015,28894492
2025-05-28T20:37:13.636844,AAPL,191.01223676449376,193.6946495997363,190.22972453915014,33322015
2025-05-28T22:37:13.636844,AAPL,189.47942404850767,191.59857251239353,188.23167464298712,11794613
2025-05-29T00:37:13.636844,AAPL,190.13055979084845,191.84486304595524,187.70569038151788,16525311
2025-05-29T02:37:13.636844,AAPL,192.69614272088216,193.5613184188183,191.8013534021135,17331903
2025-05-29T04:37:13.636844,AAPL,191.9981409260084,192.45298269518204,189.65786513905894,18608185
2025-05-29T06:37:13.636844,AAPL,189.96661429436278,193.67276119282883,187.4921130934313,19254286
2025-05-29T08:37:13.636844,AAPL,186.8889637959856,189.05628504976556,185.06896878478082,15270881
2025-05-29T10:37:13.636844,AAPL,183.2901847497408,185.37348643389453,181.71741450304796,29571480
2025-05-29T12:37:13.636844,AAPL,183.28309286782235,185.36776125317334,182.51870288338,11505215
2025-05-29T14:37:13.636844,AAPL,185.41571604577862,186.52655740561175,181.82619426709962,29773914
2025-05-29T16:37:13.636844,AAPL,186.50699609386237,189.9831818057869,184.27127833784033,13853623
2025-05-29T18:37:13.636844,AAPL,185.08237157267922,186.86199279928255,183.0660503993029,22201386
2025-05-29T20:37:13.636844,AAPL,187.0705045896981,188.3007139272495,185.86827062414608,11381057
2025-05-29T22:37:13.636844,AAPL,189.17645334182288,190.1248376942834,187.94035952750838,23671043
2025-05-30T00:37:13.636844,AAPL,189.87199624297807,192.05862541154303,189.65958685988159,7017115
2025-05-30T02:37:13.636844,AAPL,189.96325790471707,190.15712192069216,187.13273356662108,13898384
2025-05-30T04:37:13.636844,AAPL,193.79481329175886,196.4216416412061,190.6149485280534,22103599
2025-05-30T06:37:13.636844,AAPL,199.342220339792,201.29276382180402,199.21181756767592,38364007
2025-05-30T08:37:13.636844,AAPL,197.80080341661142,199.5487101377418,194.32025831436786,13162563
2025-05-30T10:37:13.636844,AAPL,194.96518984834447,196.95749030291398,192.77433965702974,35433606
2025-05-30T12:37:13.636844,AAPL,190.99834804571782,191.92204469686015,190.29599422124596,36512318
2025-05-30T14:37:13.636844,AAPL,188.52868763592858,191.70070818816765,187.47358859035336,12889345
2025-05-30T16:37:13.636844,AAPL,184.23207514218717,186.3993645784618,183.72028633080248,29210588
2025-05-30T18:37:13.636844,AAPL,181.24480491106044,182.95783005698277,179.74142258013865,36150948
2025-05-30T20:37:13.636844,AAPL,178.87405074004883,180.1207618123506,178.80053896612938,13667075
2025-05-30T22:37:13.636844,AAPL,179.5523818244677,180.49040720987384,179.19761459469854,13753326
2025-05-31T00:37:13.636844,AAPL,176.1083091122956,179.40745544379715,174.17251788990487,24210893
2025-05-31T02:37:13.636844,AAPL,171.42683430474267,174.2099545876034,169.0949659728217,30290864
2025-05-31T04:37:13.636844,AAPL,167.13086351263317,169.33903610895263,166.71036920023673,26250372
2025-05-31T06:37:13.636844,AAPL,167.2416665089663,170.10127877830118,166.7992310424479,14779551
2025-05-31T08:37:13.636844,AAPL,166.68482699143786,168.2705930326334,164.00282319651686,16911032
2025-05-31T10:37:13.636844,AAPL,163.19668399103486,166.355760966519,163.06892481399456,43811923
2025-05-31T12:37:13.636844,AAPL,166.54228716128986,168.00920263523346,165.22872877347436,45130533
2025-05-31T14:37:13.636844,AAPL,165.04216065397173,166.84555575814156,162.55860109277415,17207568
2025-05-31T16:37:13.636844,AAPL,167.87067684767572,170.6219848650513,165.91049556624708,35319715
2025-05-31T18:37:13.636844,AAPL,166.12825551175126,166.5817946344329,166.10904997542153,26259846
2025-05-31T20:37:13.636844,AAPL,166.9110895161998,169.3694243500353,166.47273431922477,12377556
2025-05-31T22:37:13.636844,AAPL,169.74606997435112,171.2637859944402,167.4726586331151,23962060
2025-06-01T00:37:13.636844,AAPL,174.01640132922884,174.19125197065262,171.75943291320667,22423890
2025-06-01T02:37:13.636844,AAPL,175.19694718866495,177.7923814399321,174.65891619537393,24919395
2025-06-01T04:37:13.636844,AAPL,171.13772415949725,172.80385402482045,169.51935486521774,29446210
2025-06-01T06:37:13.636844,AAPL,171.31584259549288,171.9671615932621,169.24288768198855,15769434
2025-06-01T08:37:13.636844,AAPL,167.8549022338887,170.42835278865027,165.42577369403577,31483864
2025-06-01T10:37:13.636844,AAPL,162.59371236329284,163.0816989673687,161.65224719478738,21998308
2025-06-01T12:37:13.636844,AAPL,159.0175133736468,159.31355500441995,156.02760929895098,24300415
2025-06-01T14:37:13.636844,AAPL,164.64738180063156,164.6514938229881,163.21723366997995,32228094
2025-06-01T16:37:13.636844,AAPL,164.6126275553244,165.4132297026818,163.8331723036865,13576212
2025-06-01T18:37:13.636844,AAPL,163.66166404221786,165.95572859416365,161.68035376966205,17876228
2025-06-01T20:37:13.636844,AAPL,164.99602972729693,166.8722467670011,163.28720903918992,12272738
2025-06-01T22:37:13.636844,AAPL,165.14373854896542,168.2948987164751,163.67138569944743,14766355
2025-06-02T00:37:13.636844,AAPL,165.49890698929883,167.8654115391297,165.15232458664042,8666751
2025-06-02T02:37:13.636844,AAPL,163.43588226447005,163.4711013790073,161.46989281786065,22924984
2025-06-02T04:37:13.636844,AAPL,162.85552189313577,163.0474468439176,161.35448210823967,7807356
2025-06-02T06:37:13.636844,AAPL,159.84018333447673,161.0493415926375,159.17808458441814,30379107
2025-06-02T08:37:13.636844,AAPL,155.16877394658968,157.3784841925525,154.9341798115573,42610518
2025-06-02T10:37:13.636844,AAPL,153.19522645040476,154.5287209866697,152.65465630685446,18307523
2025-06-02T12:37:13.636844,AAPL,151.56008708728288,152.90345779393664,151.13445172419867,28019716
2025-06-02T14:37:13.636844,AAPL,148.24863836959506,150.53996820084208,145.43936412406563,34089912
2025-06-02T16:37:13.636844,AAPL,148.36294001762488,148.94747819205026,147.8901107452402,12873422
2025-06-02T18:37:13.636844,AAPL,147.4153701370337,149.23608919967015,146.78195713640696,8722076
2025-06-02T20:37:13.636844,AAPL,146.8873674496681,149.80844518246795,146.13942515506525,7003542
2025-06-02T22:37:13.636844,AAPL,148.3229793448785,148.68169481330182,147.06727988673657,25916409
2025-06-03T00:37:13.636844,AAPL,146.4342560093242,148.48507903353092,145.4797072659421,11462308
2025-06-03T02:37:13.636844,AAPL,143.9207284530364,145.6084309492502,142.64697448692456,17419203
2025-06-03T04:37:13.636844,AAPL,142.5891221868277,144.57967841312245,141.3778489602991,14466816
2025-06-03T06:37:13.636844,AAPL,140.16130472423146,140.5341637437808,139.91464780073713,20838778
2025-06-03T08:37:13.636844,AAPL,140.0794338376119,142.4419988343564,139.47471064682168,6344915
2025-06-03T10:37:13.636844,AAPL,137.88610499566965,138.8371188984353,136.21298072383652,32710765
2025-06-03T12:37:13.636844,AAPL,138.1138450424153,138.35066953259155,136.26285893487696,14184778
2025-06-03T14:37:13.636844,AAPL,136.67918209504526,137.97605723506464,134.03013224497448,22030651
2025-06-03T16:37:13.636844,AAPL,138.66533010163764,139.55580521814863,138.3958203696222,26130171
2025-06-03T18:37:13.636844,AAPL,141.35198558706242,143.1665827075944,140.07031487831208,24550573
2025-06-03T20:37:13.636844,AAPL,145.40909695326692,147.54981363061827,143.65468963538677,30566091
2025-06-03T22:37:13.636844,AAPL,147.6069889752533,148.79928553858502,145.3374428926593,36394703
2025-06-04T00:37:13.636844,AAPL,151.41542088616228,151.8432126943646,150.03427164324242,51429669
2025-06-04T02:37:13.636844,AAPL,147.91002547818678,149.83489665167596,145.68631921632195,40297213
2025-06-04T04:37:13.636844,AAPL,146.6622986813619,146.98634838665384,144.66892698376404,16542356
2025-06-04T06:37:13.636844,AAPL,145.55685920615812,147.23538471783647,144.8965238285022,13506643
2025-06-04T08:37:13.636844,AAPL,146.9919012115637,149.04273820325432,145.1895721455407,18411436
2025-06-04T10:37:13.636844,AAPL,145.84521073355916,148.54337875940362,144.5032561935282,22400242
2025-06-04T12:37:13.636844,AAPL,147.42735233385704,149.08103376055067,145.02375093949425,14691596
2025-06-04T14:37:13.636844,AAPL,149.60075700481184,151.4469406059496,149.42254049814167,13710022
2025-06-04T16:37:13.636844,AAPL,152.7670680178501,155.7202834760437,150.3896709634383,40873121
2025-06-04T18:37:13.636844,AAPL,155.4757085838394,157.4060289549659,152.43894635883038,33635099
2025-06-04T20:37:13.636844,AAPL,157.68691131707175,158.85167101685275,155.31869924720985,19385022
2025-06-04T22:37:13.636844,AAPL,154.31156204940723,155.3499724647392,154.1222361612399,27378282
2025-06-05T00:37:13.636844,AAPL,155.51776476907756,156.6402765623524,153.8818862853329,9886945
2025-06-05T02:37:13.636844,AAPL,156.56788126587833,158.96415291728815,155.44400501911872,19110299
2025-06-05T04:37:13.636844,AAPL,157.19566195545661,157.76803511413937,155.52628826594014,13258787
2025-06-05T06:37:13.636844,AAPL,158.2746170713426,159.53397366552826,155.46911652669198,12478736
2025-06-05T08:37:13.636844,AAPL,160.73835043138553,163.14402714323984,157.74544505743347,32878354
2025-06-05T10:37:13.636844,AAPL,161.74724578854853,164.1531287500932,159.92954631028147,20846030
2025-06-05T12:37:13.636844,AAPL,162.76146413344517,165.1149097379187,162.72669826202187,18312750
2025-06-05T14:37:13.636844,AAPL,166.1206235750341,166.15421733653136,164.7624081988899,42249445
2025-06-05T16:37:13.636844,AAPL,161.58282072077282,164.1589672531869,159.44576084541998,43343641
2025-06-05T18:37:13.636844,AAPL,162.40235261810474,164.88478907856845,159.78853441359314,19885581
2025-06-05T20:37:13.636844,AAPL,165.79237133807516,168.94720091023896,165.09948166563473,28201920
2025-06-05T22:37:13.636844,AAPL,169.81912378502594,170.10663130268054,166.53566768023808,30053440
2025-06-06T00:37:13.636844,AAPL,169.25432818429576,172.2726375608376,167.59942450572342,14863982
2025-06-06T02:37:13.636844,AAPL,173.24327743750615,175.20472283440262,172.2068701091639,32995325
2025-06-06T04:37:13.636844,AAPL,177.91042539766843,179.45589811411904,176.96512795457588,34834978
2025-06-06T06:37:13.636844,AAPL,178.62298074949442,178.98293575645158,176.67963590301133,11364983
2025-06-06T08:37:13.636844,AAPL,177.9667257068183,180.60837982636085,175.2240487204415,15090084
2025-06-06T10:37:13.636844,AAPL,184.05248020056712,185.91855398790833,182.52355823284896,43054040
2025-06-06T12:37:13.636844,AAPL,191.3111105792909,193.09395842273742,190.56530891227973,47271229
2025-06-06T14:37:13.636844,AAPL,196.2589076083763,196.54936019415481,195.21359289777277,42355560
2025-06-06T16:37:13.636844,AAPL,199.56439162469815,199.91693180474925,197.16299655305374,27819439
2025-06-06T18:37:13.636844,AAPL,201.8981513208151,204.1900963939088,199.03695633587776,17913277
2025-06-06T20:37:13.636844,AAPL,201.22570629779534,202.90646305368315,200.55318729912156,19645978
2025-06-06T22:37:13.636844,AAPL,201.09858565732932,202.63130077529615,199.4575347614322,12276257
2025-06-07T00:37:13.636844,AAPL,201.78849677368336,202.44360169303314,198.34854795951125,7955165
2025-06-07T02:37:13.636844,AAPL,199.22751818529363,200.5457877969934,198.94674635325077,29655711
2025-06-07T04:37:13.636844,AAPL,196.53429641088533,197.78799528308483,196.07174259110843,28251317
2025-06-07T06:37:13.636844,AAPL,191.4344339738369,192.69139172941334,190.05873534508413,19236283
2025-06-07T08:37:13.636844,AAPL,189.0781343845894,189.3088710664428,187.94937672863372,24468787
2025-06-07T10:37:13.636844,AAPL,188.58517929830816,189.2558533940152,186.88912565020783,14199789
2025-06-07T12:37:13.636844,AAPL,187.7848041787998,189.634215088654,186.42671298114195,13243328
2025-06-07T14:37:13.636844,AAPL,188.48720476819014,188.54884273190484,188.07825887117266,11728168
2025-06-07T16:37:13.636844,AAPL,189.2107776529873,190.1775371345511,188.6592059166367,16859686
2025-06-07T18:37:13.636844,AAPL,193.0010761130311,193.60476280922578,190.313286503162,23472789
2025-06-07T20:37:13.636844,AAPL,200.99262641817776,202.1987775734332,198.33376363921002,57891139
2025-06-07T22:37:13.636844,AAPL,204.57438539831335,205.62346498253456,202.95953938609895,37160372
2025-06-08T00:37:13.636844,AAPL,201.34600692362463,201.72831595468972,200.28283799044172,13743609
2025-06-08T02:37:13.636844,AAPL,203.57818784007605,205.45486299686846,200.0312579885764,27541537
2025-06-08T04:37:13.636844,AAPL,208.362421242308,212.34832967034632,204.67228797356404,29472449
2025-06-08T06:37:13.636844,AAPL,203.91665506569564,205.28096905464136,203.83302524472924,46156259
2025-06-08T08:37:13.636844,AAPL,208.91781886107017,211.15678089659033,205.23278184960122,35227553
2025-06-08T10:37:13.636844,AAPL,210.14921687938258,210.5022729713099,209.44731475517725,19570859
2025-06-08T12:37:13.636844,AAPL,214.68532469080034,216.86825101276622,212.1962063656143,38453278
2025-06-08T14:37:13.636844,AAPL,220.47684187915442,221.52331402929448,218.35439387341725,23115988
2025-06-08T16:37:13.636844,AAPL,219.18031620720564,223.20090573037095,216.41520682166302,15689711
2025-06-08T18:37:13.636844,AAPL,211.69980222820374,214.42766155667005,208.00017204969882,24749221
2025-06-08T20:37:13.636844,AAPL,209.44826439965925,212.54541012331978,206.17085197003857,26490187
2025-06-08T22:37:13.636844,AAPL,207.71486030979753,211.70909668619052,204.99421311737404,17863315
2025-06-09T00:37:13.636844,AAPL,204.60916446450202,206.77673419080332,203.26467978567476,34769080
2025-06-09T02:37:13.636844,AAPL,212.4338410551482,215.08062309353394,211.52492612724657,48269104
2025-06-09T04:37:13.636844,AAPL,214.76343377747978,215.63373884929854,213.6520735686333,29187322
2025-06-09T06:37:13.636844,AAPL,213.29012202574603,215.41632787522914,209.9932266969171,16963946
2025-06-09T08:37:13.636844,AAPL,206.65411771893994,210.40676344059747,203.4500011315954,24269378
2025-06-09T10:37:13.636844,AAPL,199.90784898853175,203.77739531348686,196.03057048620468,22684060
2025-06-09T12:37:13.636844,AAPL,199.79801797267774,201.44710545454825,199.536911150003,9119175
2025-06-09T14:37:13.636844,AAPL,198.97129293739562,199.8130569010339,197.404160400828,16365152
2025-06-09T16:37:13.636844,AAPL,204.1813831723875,205.58626688997666,200.88625986797047,25033332
2025-06-09T18:37:13.636844,AAPL,206.9044580719496,208.6494015236785,203.65638965502043,22353087
2025-06-09T20:37:13.636844,AAPL,205.70607428777618,208.46668235558315,204.7969282465534,9445273
2025-06-09T22:37:13.636844,AAPL,207.45276582006605,208.253319118693,206.98621802984596,10172127
2025-06-10T00:37:13.636844,AAPL,209.74297100260716,212.06182033361236,208.25173725559347,29286898
2025-06-10T02:37:13.636844,AAPL,215.36366917495158,219.30331894504312,214.05585880745963,44628846
2025-06-10T04:37:13.636844,AAPL,217.07577225565572,217.2352354219088,213.807704337786,12007044
2025-06-10T06:37:13.636844,AAPL,214.54326738418686,218.14208756151015,213.95082194899254,11046697
2025-06-10T08:37:13.636844,AAPL,213.21997886454545,216.14657801020095,212.79230976638092,9215627
2025-06-10T10:37:13.636844,AAPL,218.59274248255971,218.6879728602812,215.1449218733972,27852140
2025-06-10T12:37:13.636844,AAPL,224.49350395859656,225.0599966810579,222.50994139118157,41976554
2025-06-10T14:37:13.636844,AAPL,226.04305033121219,227.83871398390482,224.29309207523647,16746927
2025-06-10T16:37:13.636844,AAPL,231.731049986718,234.4933435154082,230.4488372899694,26022430
2025-06-10T18:37:13.636844,AAPL,237.69317536823016,238.20456061928166,235.14107770231576,30570345
2025-06-10T20:37:13.636844,AAPL,235.52375455244646,239.28242012819496,231.21876992641702,11381346
2025-06-10T22:37:13.636844,AAPL,228.9548690946494,233.138722521822,228.28131332014453,33276496
2025-06-11T00:37:13.636844,AAPL,223.84851994625828,224.5557046181044,223.41188187011375,27289722
2025-06-11T02:37:13.636844,AAPL,220.5386193071975,224.69279661186877,220.06425186305904,25414514
2025-06-11T04:37:13.636844,AAPL,217.48042387609863,218.04768318777863,215.7673222273227,24688194
2025-06-11T06:37:13.636844,AAPL,223.12666488505394,225.9250073286385,220.45734374487193,22613765
2025-06-11T08:37:13.636844,AAPL,227.10547180351207,230.58939318502325,226.7039733238049,38035303
2025-06-11T10:37:13.636844,AAPL,220.53082084824996,220.5341423679308,219.82549650820846,33897907
2025-06-11T12:37:13.636844,AAPL,214.47285759910193,218.55364582122755,210.43357657670268,46607539
2025-06-11T14:37:13.636844,AAPL,216.65442779856824,220.515649175275,212.7528439890987,22693201
2025-06-11T16:37:13.636844,AAPL,216.78642958939938,217.06155299145948,212.54701154319073,14695750
2025-06-11T18:37:13.636844,AAPL,217.6866579799766,218.56482768248958,217.24572501623274,16957018
2025-06-11T20:37:13.636844,AAPL,218.78888370520914,221.08869950080305,217.19863156731725,11808768
2025-06-11T22:37:13.636844,AAPL,216.919004201833,220.60510737209447,215.7647747434202,22327809
2025-06-12T00:37:13.636844,AAPL,220.59967472967202,221.25631350400903,216.57416881128793,30579543
2025-06-12T02:37:13.636844,AAPL,220.32740980827742,223.40949150114068,217.5675221242068,11694059
2025-06-12T04:37:13.636844,AAPL,221.99377919943464,226.3673506036076,220.139069655899,21211491
2025-06-12T06:37:13.636844,AAPL,221.5451298276135,224.63664108122444,218.72542124983624,16924502
2025-06-12T08:37:13.636844,AAPL,227.07819708996408,227.11609390916502,223.45687159560137,39813068
2025-06-12T10:37:13.636844,AAPL,229.1934238699084,231.35402833727576,225.538955334957,20319761
2025-06-12T12:37:13.636844,AAPL,233.0178659654175,237.0777355163988,229.40002160273994,39094760
2025-06-12T14:37:13.636844,AAPL,232.33618870384666,234.56442196528363,229.02848526344565,13944124
2025-06-12T16:37:13.636844,AAPL,230.47167627366747,230.48324533580413,228.23153672091934,25905454
2025-06-12T18:37:13.636844,AAPL,229.03689385969534,230.91920044021583,227.86496088852948,12613415
2025-06-12T20:37:13.636844,AAPL,227.47605318478293,227.7440485776597,225.98257627899747,15320598
2025-06-12T22:37:13.636844,AAPL,225.88626202443186,227.86106204621623,221.63587479172833,11323069
2025-06-13T00:37:13.636844,AAPL,230.0929487977274,231.55923999275407,229.73122549434237,16459285
2025-06-13T02:37:13.636844,AAPL,232.35703855115358,232.66789403716697,231.52127220163013,13912668
2025-06-13T04:37:13.636844,AAPL,227.008633227928,227.8185219689305,226.41358084887278,45119680
2025-06-13T06:37:13.636844,AAPL,228.03388867196242,229.6125455298576,227.51329062142702,7684327
2025-06-13T08:37:13.636844,AAPL,230.73950785234626,233.0663101198733,228.92925609913715,13798254
2025-06-13T10:37:13.636844,AAPL,222.22826767029753,222.37130112165562,221.9244461981677,57329917
2025-06-13T12:37:13.636844,AAPL,218.79180746409477,220.57476059692226,217.1465332024312,34334999
2025-06-13T14:37:13.636844,AAPL,219.28468289796444,223.43259561258205,218.42969419918293,12756988
2025-06-13T16:37:13.636844,AAPL,216.8433623127524,218.23133200929593,216.2088428078274,28812819
2025-06-13T18:37:13.636844,AAPL,214.60644082071067,216.33729872673166,214.41840694161738,29449759
2025-06-13T20:37:13.636844,AAPL,211.05063414804513,213.61562479103344,208.44692382791985,18128094
2025-06-13T22:37:13.636844,AAPL,212.75527905045996,215.2815897444442,212.70180437487102,12168070
2025-06-14T00:37:13.636844,AAPL,220.61444058228392,220.99337836265784,217.29866017429453,48661531
2025-06-14T02:37:13.636844,AAPL,227.41172575797785,228.8942360544794,225.40399918376963,27545202
2025-06-14T04:37:13.636844,AAPL,236.26642265282078,240.15437510063717,235.5716823635,53543191
2025-06-14T06:37:13.636844,AAPL,239.89017886268388,242.3589684460502,237.71416086532935,31257075
2025-06-14T08:37:13.636844,AAPL,234.50035072312733,238.45758895803695,231.18742733232736,16814022
2025-06-14T10:37:13.636844,AAPL,240.21649967263482,241.10119409243057,235.82001579295607,34595368
