Date,Asset,Type,Open,High,Low,Close,Volume
2015-03-05,ETH,Crypto,252.12,254.62,251.1,251.81,1781243
2015-03-06,ETH,Crypto,287.88,292.04,289.65,289.9,1843776
2015-03-09,ETH,Crypto,318.71,317.63,313.8,316.05,1910454
2015-03-10,ETH,Crypto,301.31,308.69,300.07,303.03,1516328
2015-03-11,ETH,Crypto,265.36,267.93,264.81,266.51,1252543
2015-03-12,ETH,Crypto,257.65,256.95,254.94,256.81,1338348
2015-03-13,ETH,Crypto,247.6,251.96,246.11,250.05,1195356
2015-03-16,ETH,Crypto,240.19,243.26,239.5,242.42,1645539
2015-03-17,ETH,Crypto,235.92,236.1,232.59,234.3,1224787
2015-03-18,ETH,Crypto,216.22,221.29,215.68,218.13,1234445
2015-03-19,ETH,Crypto,218.09,218.5,216.44,217.51,1151424
2015-03-20,ETH,Crypto,207.95,206.45,205.35,206.1,1872687
2015-03-23,ETH,Crypto,222.59,222.6,220.44,221.96,1460926
2015-03-24,ETH,Crypto,222.27,224.27,222.21,223.48,1620106
2015-03-25,ETH,Crypto,215.86,219.26,211.98,215.19,1656488
2015-03-26,ETH,Crypto,239.55,237.39,236.13,237.37,1123695
2015-03-27,ETH,Crypto,229.95,234.47,229.03,230.97,1573987
2015-03-30,ETH,Crypto,227.36,229.05,224.94,226.27,1900342
2015-03-31,ETH,Crypto,246.58,248.14,243.79,247.5,1804046
2015-04-01,ETH,Crypto,235.05,237.5,235.15,236.59,1781247
2015-04-02,ETH,Crypto,208.5,212.46,205.29,208.55,1821561
2015-04-03,ETH,Crypto,216.7,216.71,214.62,216.37,1729437
2015-04-06,ETH,Crypto,197.17,201.67,196.64,199.05,1432971
2015-04-07,ETH,Crypto,209.5,211.35,208.09,208.24,1237956
2015-04-08,ETH,Crypto,196.81,199.5,195.61,198.41,1124188
2015-04-09,ETH,Crypto,197.45,198.05,193.91,195.99,1557673
2015-04-10,ETH,Crypto,189.3,188.99,187.99,188.94,1893422
2015-04-13,ETH,Crypto,189.0,191.89,190.13,190.15,1631383
2015-04-14,ETH,Crypto,206.45,206.58,206.08,206.58,1137433
2015-04-15,ETH,Crypto,234.57,237.09,235.31,236.28,1166780
2015-04-16,ETH,Crypto,237.47,236.83,235.32,235.76,1290817
2015-04-17,ETH,Crypto,254.59,258.22,253.69,256.56,1323077
2015-04-20,ETH,Crypto,255.95,260.46,256.72,257.28,1303978
2015-04-21,ETH,Crypto,247.39,250.98,245.14,245.74,1447314
2015-04-22,ETH,Crypto,240.61,242.11,241.1,241.86,1496241
2015-04-23,ETH,Crypto,256.89,257.24,256.09,256.9,1533977
2015-04-24,ETH,Crypto,240.79,244.37,241.82,242.59,1385454
2015-04-27,ETH,Crypto,232.5,236.03,232.67,233.84,1522784
2015-04-28,ETH,Crypto,243.46,243.48,241.99,242.71,1861288
2015-04-29,ETH,Crypto,246.31,246.93,241.35,244.08,1865637
2015-04-30,ETH,Crypto,237.3,237.39,234.34,235.66,1773848
2015-05-01,ETH,Crypto,244.25,247.13,239.82,242.37,1187376
2015-05-04,ETH,Crypto,229.34,235.49,228.71,231.06,1259106
2015-05-05,ETH,Crypto,248.4,249.21,246.73,248.03,1726521
2015-05-06,ETH,Crypto,267.67,269.42,265.72,266.61,1924936
2015-05-07,ETH,Crypto,305.77,308.73,306.56,307.43,1719218
2015-05-08,ETH,Crypto,309.81,311.56,306.32,307.43,1875989
2015-05-11,ETH,Crypto,315.74,319.06,317.44,317.61,1642417
2015-05-12,ETH,Crypto,340.82,340.2,337.62,337.76,1225936
2015-05-13,ETH,Crypto,322.73,322.73,319.15,320.26,1882445
2015-05-14,ETH,Crypto,355.58,361.2,352.85,358.01,1732147
2015-05-15,ETH,Crypto,361.02,369.44,362.28,362.3,1495180
2015-05-18,ETH,Crypto,331.95,336.63,329.54,332.28,1700359
2015-05-19,ETH,Crypto,299.34,300.17,293.27,296.87,1234521
2015-05-20,ETH,Crypto,296.13,297.12,290.87,294.78,1568328
2015-05-21,ETH,Crypto,318.44,319.96,318.27,318.43,1073481
2015-05-22,ETH,Crypto,350.91,351.8,345.3,350.01,1841102
2015-05-25,ETH,Crypto,350.98,350.43,347.81,349.9,1881830
2015-05-26,ETH,Crypto,363.35,368.91,363.49,364.87,1476453
2015-05-27,ETH,Crypto,382.91,380.38,379.22,379.98,1563428
2015-05-28,ETH,Crypto,378.76,377.31,373.26,377.11,1486737
2015-05-29,ETH,Crypto,408.3,413.78,407.96,410.45,1624099
2015-06-01,ETH,Crypto,384.39,382.63,372.47,381.38,1333278
2015-06-02,ETH,Crypto,414.94,420.2,415.43,417.47,1715849
2015-06-03,ETH,Crypto,410.93,409.58,409.16,409.4,1350551
2015-06-04,ETH,Crypto,402.96,406.53,398.16,405.49,1101169
2015-06-05,ETH,Crypto,370.1,374.94,371.34,372.12,1122341
2015-06-08,ETH,Crypto,339.89,347.94,337.57,342.4,1775634
2015-06-09,ETH,Crypto,348.97,347.01,343.35,345.75,1320016
2015-06-10,ETH,Crypto,333.51,334.48,329.16,331.97,1145908
2015-06-11,ETH,Crypto,340.95,338.84,336.94,338.26,1594607
2015-06-12,ETH,Crypto,333.87,335.25,327.26,332.72,1260409
2015-06-15,ETH,Crypto,338.31,341.62,338.77,341.61,1202894
2015-06-16,ETH,Crypto,370.09,370.06,360.2,368.61,1836410
2015-06-17,ETH,Crypto,354.47,365.21,352.27,357.03,1285288
2015-06-18,ETH,Crypto,330.08,333.18,331.08,331.91,1122227
2015-06-19,ETH,Crypto,357.16,356.04,355.1,355.91,1694587
2015-06-22,ETH,Crypto,383.95,385.67,380.93,382.29,1669000
2015-06-23,ETH,Crypto,389.2,388.61,386.66,387.21,1511309
2015-06-24,ETH,Crypto,388.93,387.89,378.81,385.33,1295262
2015-06-25,ETH,Crypto,371.9,375.97,370.72,372.17,1117769
2015-06-26,ETH,Crypto,381.86,386.53,383.89,384.88,1813514
2015-06-29,ETH,Crypto,376.1,375.81,372.73,372.89,1778294
2015-06-30,ETH,Crypto,360.09,363.15,358.81,361.06,1623587
2015-07-01,ETH,Crypto,373.23,373.86,371.05,371.96,1661785
2015-07-02,ETH,Crypto,369.7,368.3,363.79,366.23,1467722
2015-07-03,ETH,Crypto,351.76,361.42,348.33,354.42,1421363
2015-07-06,ETH,Crypto,354.1,352.14,350.56,351.75,1310019
2015-07-07,ETH,Crypto,340.76,345.46,340.15,343.03,1545962
2015-07-08,ETH,Crypto,343.99,344.92,341.28,342.24,1501473
2015-07-09,ETH,Crypto,332.03,332.8,331.65,331.97,1701456
2015-07-10,ETH,Crypto,318.69,321.67,313.7,319.56,1299368
2015-07-13,ETH,Crypto,313.31,315.95,314.67,315.25,1866970
2015-07-14,ETH,Crypto,323.28,323.68,317.39,320.74,1270183
2015-07-15,ETH,Crypto,305.04,306.65,304.82,305.5,1085400
2015-07-16,ETH,Crypto,324.16,325.83,323.18,324.18,1236666
2015-07-17,ETH,Crypto,324.36,325.99,318.05,323.6,1791561
2015-07-20,ETH,Crypto,332.22,335.55,331.27,331.69,1399192
2015-07-21,ETH,Crypto,333.24,334.23,329.85,330.48,1316290
2015-07-22,ETH,Crypto,327.45,331.27,327.03,328.72,1559376
2015-07-23,ETH,Crypto,307.68,308.35,303.36,305.85,1638392
2015-07-24,ETH,Crypto,294.07,297.97,293.66,295.07,1452100
2015-07-27,ETH,Crypto,292.65,294.62,293.27,294.28,1099408
2015-07-28,ETH,Crypto,287.73,290.75,287.26,288.79,1634074
2015-07-29,ETH,Crypto,294.05,299.64,291.23,294.56,1673141
2015-07-30,ETH,Crypto,288.39,293.6,289.95,290.25,1125409
2015-07-31,ETH,Crypto,293.63,298.39,293.67,293.9,1542001
2015-08-03,ETH,Crypto,285.44,284.26,283.48,283.54,1426596
2015-08-04,ETH,Crypto,277.0,280.88,279.02,279.17,1772741
2015-08-05,ETH,Crypto,287.81,289.08,286.79,289.03,1298057
2015-08-06,ETH,Crypto,282.19,281.27,280.38,280.97,1101319
2015-08-07,ETH,Crypto,278.25,281.43,276.36,277.52,1765062
2015-08-10,ETH,Crypto,263.12,265.47,261.45,263.75,1605395
2015-08-11,ETH,Crypto,274.44,277.41,276.76,277.0,1694837
2015-08-12,ETH,Crypto,268.37,268.37,266.0,266.24,1648691
2015-08-13,ETH,Crypto,279.83,278.6,271.85,277.33,1327838
2015-08-14,ETH,Crypto,256.34,259.07,255.75,256.99,1382238
2015-08-17,ETH,Crypto,261.59,266.57,259.6,261.9,1730145
2015-08-18,ETH,Crypto,267.77,267.57,263.73,266.75,1440722
2015-08-19,ETH,Crypto,265.53,269.24,259.06,264.89,1863173
2015-08-20,ETH,Crypto,254.94,257.03,250.08,253.15,1455513
2015-08-21,ETH,Crypto,248.46,250.51,247.45,247.51,1270305
2015-08-24,ETH,Crypto,222.3,223.41,220.74,221.97,1621344
2015-08-25,ETH,Crypto,257.74,258.27,254.11,255.67,1766277
2015-08-26,ETH,Crypto,245.95,250.68,247.23,247.38,1584199
2015-08-27,ETH,Crypto,258.38,256.88,253.58,255.97,1889818
2015-08-28,ETH,Crypto,247.41,247.5,246.28,246.85,1930198
2015-08-31,ETH,Crypto,234.09,237.07,232.04,234.53,1119333
2015-09-01,ETH,Crypto,234.83,236.84,232.79,235.7,1297241
2015-09-02,ETH,Crypto,260.75,259.9,257.85,259.08,1635762
2015-09-03,ETH,Crypto,261.86,263.56,257.36,262.03,1568072
2015-09-04,ETH,Crypto,265.2,265.19,261.44,264.21,1298409
2015-09-07,ETH,Crypto,252.86,253.29,250.44,252.22,1283976
2015-09-08,ETH,Crypto,266.88,266.94,262.64,264.52,1234860
2015-09-09,ETH,Crypto,267.14,271.11,268.2,269.82,1598931
2015-09-10,ETH,Crypto,254.04,256.46,254.29,256.33,1308819
2015-09-11,ETH,Crypto,263.81,266.15,260.64,264.3,1693692
2015-09-14,ETH,Crypto,243.32,244.21,240.5,242.94,1746181
2015-09-15,ETH,Crypto,228.64,231.66,228.99,229.22,1761067
2015-09-16,ETH,Crypto,217.6,222.1,218.83,219.5,1409009
2015-09-17,ETH,Crypto,228.75,228.85,227.29,228.77,1181639
2015-09-18,ETH,Crypto,223.56,225.73,224.48,224.57,1560576
2015-09-21,ETH,Crypto,228.21,228.65,226.64,228.38,1626479
2015-09-22,ETH,Crypto,227.82,228.36,223.88,227.06,1827784
2015-09-23,ETH,Crypto,217.81,219.19,212.42,215.66,1085491
2015-09-24,ETH,Crypto,225.03,227.67,224.89,225.52,1693066
2015-09-25,ETH,Crypto,241.04,243.76,237.42,239.06,1882777
2015-09-28,ETH,Crypto,245.66,248.17,245.38,248.09,1275811
2015-09-29,ETH,Crypto,256.01,257.78,252.76,257.25,1675713
2015-09-30,ETH,Crypto,248.23,248.2,246.67,247.99,1502365
2015-10-01,ETH,Crypto,261.76,260.97,259.18,259.48,1650360
2015-10-02,ETH,Crypto,252.81,256.14,249.21,252.7,1289355
2015-10-05,ETH,Crypto,249.82,253.59,248.93,251.42,1499879
2015-10-06,ETH,Crypto,254.68,255.75,251.78,253.44,1913514
2015-10-07,ETH,Crypto,263.09,266.27,262.64,265.05,1389223
2015-10-08,ETH,Crypto,252.97,252.97,250.59,251.12,1128744
2015-10-09,ETH,Crypto,256.87,260.21,257.95,259.18,1093989
2015-10-12,ETH,Crypto,282.64,282.78,276.94,282.12,1164063
2015-10-13,ETH,Crypto,287.98,289.17,286.55,287.77,1681972
2015-10-14,ETH,Crypto,289.36,288.09,286.35,287.07,1091694
2015-10-15,ETH,Crypto,285.84,286.77,280.31,283.21,1772659
2015-10-16,ETH,Crypto,269.39,270.68,263.22,269.0,1364107
2015-10-19,ETH,Crypto,272.63,275.86,269.48,271.88,1743466
2015-10-20,ETH,Crypto,242.7,242.56,239.99,240.68,1544451
2015-10-21,ETH,Crypto,247.69,247.12,245.53,247.01,1287231
2015-10-22,ETH,Crypto,256.1,256.88,252.69,253.9,1241960
2015-10-23,ETH,Crypto,272.7,277.01,269.89,270.67,1915724
2015-10-26,ETH,Crypto,262.25,265.55,264.61,264.63,1542388
2015-10-27,ETH,Crypto,252.71,255.8,253.72,254.39,1305914
2015-10-28,ETH,Crypto,258.93,262.57,257.79,260.48,1124790
2015-10-29,ETH,Crypto,273.01,273.54,272.3,273.2,1372330
2015-10-30,ETH,Crypto,278.19,278.92,276.96,278.58,1486939
2015-11-02,ETH,Crypto,281.25,285.8,275.24,280.96,1468028
2015-11-03,ETH,Crypto,270.08,274.79,270.19,272.1,1240366
2015-11-04,ETH,Crypto,264.03,263.21,261.25,261.95,1857623
2015-11-05,ETH,Crypto,264.67,267.14,263.83,265.14,1544239
2015-11-06,ETH,Crypto,263.1,262.2,260.38,261.15,1924117
2015-11-09,ETH,Crypto,265.62,269.99,266.88,267.37,1707284
2015-11-10,ETH,Crypto,251.72,253.24,250.24,251.46,1822128
2015-11-11,ETH,Crypto,241.7,247.45,241.18,242.57,1120820
2015-11-12,ETH,Crypto,243.57,246.97,243.99,245.12,1469725
2015-11-13,ETH,Crypto,245.98,246.63,243.95,246.33,1159362
2015-11-16,ETH,Crypto,250.11,251.26,248.0,249.08,1475203
2015-11-17,ETH,Crypto,242.49,244.38,242.37,243.02,1438075
2015-11-18,ETH,Crypto,255.33,258.11,254.3,256.27,1077200
2015-11-19,ETH,Crypto,279.57,282.23,276.59,278.76,1893271
2015-11-20,ETH,Crypto,257.54,263.24,259.35,259.72,1631570
2015-11-23,ETH,Crypto,265.28,266.57,264.32,264.53,1616067
2015-11-24,ETH,Crypto,245.19,245.13,241.8,243.49,1485002
2015-11-25,ETH,Crypto,254.49,256.52,249.3,254.9,1531818
2015-11-26,ETH,Crypto,264.03,263.5,257.89,262.87,1836668
2015-11-27,ETH,Crypto,260.24,261.49,258.59,259.67,1365990
2015-11-30,ETH,Crypto,259.64,259.23,255.0,257.57,1101728
2015-12-01,ETH,Crypto,241.07,241.85,236.92,238.71,1345178
2015-12-02,ETH,Crypto,216.21,219.64,215.97,217.41,1313570
2015-12-03,ETH,Crypto,222.62,222.42,221.42,222.31,1454289
2015-12-04,ETH,Crypto,232.13,229.97,228.93,229.89,1391362
2015-12-07,ETH,Crypto,214.16,213.4,211.86,212.73,1505761
2015-12-08,ETH,Crypto,193.66,195.45,193.58,194.03,1100730
2015-12-09,ETH,Crypto,192.15,193.17,192.35,192.72,1127919
2015-12-10,ETH,Crypto,187.66,187.35,186.17,186.94,1506390
2015-12-11,ETH,Crypto,183.46,185.99,181.35,184.12,1421475
2015-12-14,ETH,Crypto,199.92,202.89,197.47,200.64,1726104
2015-12-15,ETH,Crypto,194.74,194.03,192.69,193.69,1171057
2015-12-16,ETH,Crypto,204.29,203.6,202.27,203.02,1266120
2015-12-17,ETH,Crypto,208.73,212.32,207.52,210.78,1750865
2015-12-18,ETH,Crypto,214.63,220.09,212.88,215.84,1919324
2015-12-21,ETH,Crypto,209.21,207.69,207.36,207.42,1363154
2015-12-22,ETH,Crypto,193.3,193.48,191.65,192.84,1285548
2015-12-23,ETH,Crypto,178.82,181.25,175.84,178.61,1310906
2015-12-24,ETH,Crypto,174.55,173.04,171.36,172.95,1892605
2015-12-25,ETH,Crypto,174.13,174.42,172.51,173.58,1831412
2015-12-28,ETH,Crypto,182.65,181.74,181.49,181.5,1300461
2015-12-29,ETH,Crypto,193.62,194.82,192.82,193.52,1405197
2015-12-30,ETH,Crypto,184.75,187.22,181.54,183.5,1472592
2015-12-31,ETH,Crypto,179.23,179.75,178.52,178.74,1300085
2016-01-01,ETH,Crypto,183.31,183.03,182.14,182.63,1644154
2016-01-04,ETH,Crypto,176.94,178.87,173.11,175.96,1352756
2016-01-05,ETH,Crypto,177.44,179.17,177.87,177.99,1244429
2016-01-06,ETH,Crypto,164.75,164.88,164.3,164.45,1509952
2016-01-07,ETH,Crypto,170.14,171.19,170.15,170.61,1623174
2016-01-08,ETH,Crypto,153.08,156.47,152.11,154.6,1558158
2016-01-11,ETH,Crypto,156.62,156.19,154.48,155.58,1691554
2016-01-12,ETH,Crypto,160.87,161.58,159.68,160.76,1119412
2016-01-13,ETH,Crypto,170.64,171.77,169.43,170.61,1690320
2016-01-14,ETH,Crypto,176.98,179.19,177.77,178.67,1576906
2016-01-15,ETH,Crypto,181.77,183.26,179.72,181.87,1541184
2016-01-18,ETH,Crypto,188.95,190.66,188.64,190.13,1811529
2016-01-19,ETH,Crypto,179.39,183.89,180.84,180.92,1721716
2016-01-20,ETH,Crypto,172.98,175.07,173.18,174.66,1137715
2016-01-21,ETH,Crypto,171.41,173.32,171.64,171.73,1291113
2016-01-22,ETH,Crypto,162.82,165.82,160.55,163.83,1487710
2016-01-25,ETH,Crypto,167.94,167.64,165.57,166.51,1486864
2016-01-26,ETH,Crypto,161.77,161.64,159.79,160.56,1290371
2016-01-27,ETH,Crypto,161.54,163.07,161.22,161.85,1494657
2016-01-28,ETH,Crypto,164.47,165.85,160.93,164.03,1114207
2016-01-29,ETH,Crypto,153.8,155.98,153.3,153.82,1169238
2016-02-01,ETH,Crypto,160.25,159.83,159.0,159.32,1569742
2016-02-02,ETH,Crypto,178.74,178.9,173.9,177.83,1567779
2016-02-03,ETH,Crypto,183.1,184.77,183.55,184.6,1641215
2016-02-04,ETH,Crypto,198.89,201.01,198.93,200.36,1651424
2016-02-05,ETH,Crypto,188.82,191.14,188.68,189.83,1406876
2016-02-08,ETH,Crypto,200.61,200.96,198.95,199.85,1513171
2016-02-09,ETH,Crypto,216.2,216.62,215.06,215.1,1128415
2016-02-10,ETH,Crypto,211.35,211.5,208.17,210.03,1395158
2016-02-11,ETH,Crypto,214.75,216.74,214.89,215.88,1388939
2016-02-12,ETH,Crypto,214.7,215.69,213.87,214.63,1159657
2016-02-15,ETH,Crypto,233.26,233.09,230.34,232.67,1809697
2016-02-16,ETH,Crypto,245.48,249.99,242.1,245.47,1141114
2016-02-17,ETH,Crypto,251.08,255.28,247.86,251.36,1911680
2016-02-18,ETH,Crypto,258.87,261.02,252.4,256.69,1170528
2016-02-19,ETH,Crypto,267.2,268.8,266.89,268.49,1909286
2016-02-22,ETH,Crypto,268.76,270.71,265.29,267.75,1732694
2016-02-23,ETH,Crypto,251.36,251.37,248.96,249.92,1720266
2016-02-24,ETH,Crypto,242.27,245.11,239.28,242.25,1384610
2016-02-25,ETH,Crypto,243.0,246.17,239.07,243.46,1158344
2016-02-26,ETH,Crypto,256.78,256.29,253.47,254.56,1097805
2016-02-29,ETH,Crypto,256.47,257.39,251.47,255.09,1121903
2016-03-01,ETH,Crypto,270.03,271.85,268.28,268.29,1379737
2016-03-02,ETH,Crypto,264.26,265.9,260.86,263.84,1186097
2016-03-03,ETH,Crypto,263.57,266.99,263.34,264.5,1243465
2016-03-04,ETH,Crypto,267.46,267.77,263.96,266.43,1704471
2016-03-07,ETH,Crypto,268.74,267.66,265.44,266.72,1416167
2016-03-08,ETH,Crypto,260.14,260.14,258.24,259.62,1683151
2016-03-09,ETH,Crypto,267.18,268.55,264.39,267.01,1248270
2016-03-10,ETH,Crypto,256.6,260.4,257.84,259.12,1207045
2016-03-11,ETH,Crypto,247.43,252.52,246.36,248.18,1664466
2016-03-14,ETH,Crypto,248.03,250.43,248.33,249.42,1362707
2016-03-15,ETH,Crypto,251.72,250.74,244.64,249.48,1295731
2016-03-16,ETH,Crypto,266.74,270.24,267.12,269.27,1797087
2016-03-17,ETH,Crypto,280.97,284.78,276.42,280.58,1558862
2016-03-18,ETH,Crypto,274.02,278.34,273.06,275.14,1053844
2016-03-21,ETH,Crypto,275.44,280.01,268.58,274.02,1133987
2016-03-22,ETH,Crypto,263.15,263.66,258.95,263.22,1432807
2016-03-23,ETH,Crypto,268.29,274.47,270.16,270.24,1526676
2016-03-24,ETH,Crypto,270.78,275.68,271.54,273.11,1180496
2016-03-25,ETH,Crypto,263.77,270.7,260.38,265.96,1243701
2016-03-28,ETH,Crypto,266.81,268.99,267.15,267.3,1100606
2016-03-29,ETH,Crypto,257.31,256.14,253.59,254.97,1712002
2016-03-30,ETH,Crypto,239.8,239.92,236.36,239.09,1776991
2016-03-31,ETH,Crypto,250.49,250.39,248.04,249.74,1229624
2016-04-01,ETH,Crypto,274.81,276.07,274.71,274.77,1596193
2016-04-04,ETH,Crypto,272.25,270.63,268.79,269.71,1891881
2016-04-05,ETH,Crypto,282.97,281.95,278.93,280.31,1242556
2016-04-06,ETH,Crypto,275.35,277.78,269.81,273.0,1624012
2016-04-07,ETH,Crypto,283.31,283.55,280.7,282.7,1681209
2016-04-08,ETH,Crypto,279.17,282.0,273.43,278.54,1481862
2016-04-11,ETH,Crypto,273.3,273.33,269.84,272.1,1821746
2016-04-12,ETH,Crypto,267.45,266.5,263.29,265.29,1913163
2016-04-13,ETH,Crypto,277.96,280.71,277.39,278.47,1288404
2016-04-14,ETH,Crypto,271.06,271.77,268.24,269.15,1604297
2016-04-15,ETH,Crypto,262.3,263.12,259.47,261.89,1553836
2016-04-18,ETH,Crypto,273.26,270.72,267.08,270.62,1301578
2016-04-19,ETH,Crypto,276.63,275.68,274.08,274.37,1242301
2016-04-20,ETH,Crypto,275.43,277.18,270.73,275.05,1898909
2016-04-21,ETH,Crypto,267.12,269.49,264.46,266.15,1198080
2016-04-22,ETH,Crypto,290.45,293.28,292.79,293.24,1310287
2016-04-25,ETH,Crypto,307.45,308.99,304.2,307.55,1067632
2016-04-26,ETH,Crypto,301.74,304.49,303.88,304.46,1637225
2016-04-27,ETH,Crypto,310.74,311.06,307.03,309.07,1753925
2016-04-28,ETH,Crypto,301.01,304.96,301.6,302.72,1202647
2016-04-29,ETH,Crypto,322.74,320.79,318.81,319.89,1659642
2016-05-02,ETH,Crypto,321.34,324.51,321.68,323.4,1476143
2016-05-03,ETH,Crypto,324.65,324.21,323.06,323.12,1056911
2016-05-04,ETH,Crypto,355.39,354.06,350.28,352.84,1124887
2016-05-05,ETH,Crypto,358.41,364.9,348.46,356.67,1253726
2016-05-06,ETH,Crypto,344.48,349.5,344.26,346.58,1816396
2016-05-09,ETH,Crypto,361.19,360.33,358.8,359.4,1402898
2016-05-10,ETH,Crypto,323.72,328.98,316.69,322.75,1053951
2016-05-11,ETH,Crypto,331.9,334.21,329.28,330.81,1789024
2016-05-12,ETH,Crypto,322.33,324.49,322.27,322.67,1565079
2016-05-13,ETH,Crypto,329.48,333.39,327.91,328.45,1674734
2016-05-16,ETH,Crypto,344.28,348.69,340.1,346.22,1223516
2016-05-17,ETH,Crypto,346.47,353.75,348.84,349.15,1138045
2016-05-18,ETH,Crypto,343.77,348.78,343.92,346.35,1729601
2016-05-19,ETH,Crypto,365.79,364.27,359.15,362.39,1186762
2016-05-20,ETH,Crypto,351.76,357.4,352.08,354.66,1376229
2016-05-23,ETH,Crypto,338.6,337.06,334.18,336.49,1092496
2016-05-24,ETH,Crypto,318.9,322.88,319.64,320.69,1196909
2016-05-25,ETH,Crypto,323.46,323.94,321.0,322.42,1073298
2016-05-26,ETH,Crypto,302.19,307.87,298.54,304.96,1727935
2016-05-27,ETH,Crypto,300.76,300.97,298.17,300.21,1434007
2016-05-30,ETH,Crypto,296.63,302.57,293.92,296.46,1372941
2016-05-31,ETH,Crypto,301.38,302.74,297.99,301.24,1867053
2016-06-01,ETH,Crypto,322.48,328.37,318.6,325.61,1502019
2016-06-02,ETH,Crypto,322.44,323.66,321.42,322.3,1624082
2016-06-03,ETH,Crypto,327.04,328.25,324.62,325.41,1452872
2016-06-06,ETH,Crypto,314.02,319.48,311.34,316.6,1260904
2016-06-07,ETH,Crypto,309.46,308.93,306.79,308.68,1677635
2016-06-08,ETH,Crypto,330.1,337.53,328.97,332.5,1275502
2016-06-09,ETH,Crypto,322.42,326.2,320.75,323.4,1554025
2016-06-10,ETH,Crypto,365.0,365.37,360.44,361.76,1366806
2016-06-13,ETH,Crypto,330.23,332.85,329.31,332.39,1753730
2016-06-14,ETH,Crypto,319.09,318.78,316.63,316.75,1818662
2016-06-15,ETH,Crypto,307.34,308.6,303.19,306.11,1914953
2016-06-16,ETH,Crypto,291.17,291.9,290.32,290.51,1393962
2016-06-17,ETH,Crypto,291.7,292.16,285.02,288.88,1150677
2016-06-20,ETH,Crypto,296.07,295.3,292.12,293.26,1382716
2016-06-21,ETH,Crypto,319.6,322.37,316.46,320.13,1791270
2016-06-22,ETH,Crypto,306.82,305.29,300.03,304.62,1800995
2016-06-23,ETH,Crypto,316.61,322.93,318.18,319.01,1832122
2016-06-24,ETH,Crypto,310.43,315.39,308.27,312.48,1943513
