Date,Asset,Type,Open,High,Low,Close,Volume
2015-02-12,ADA,Crypto,0.5,0.51,0.5,0.5,960802
2015-02-13,ADA,Crypto,0.53,0.54,0.53,0.53,957546
2015-02-16,ADA,Crypto,0.5,0.49,0.49,0.49,859981
2015-02-17,ADA,Crypto,0.5,0.49,0.49,0.49,926439
2015-02-18,ADA,Crypto,0.47,0.47,0.46,0.47,984551
2015-02-19,ADA,Crypto,0.47,0.47,0.46,0.47,860108
2015-02-20,ADA,Crypto,0.47,0.48,0.47,0.47,590157
2015-02-23,ADA,Crypto,0.44,0.44,0.44,0.44,687300
2015-02-24,ADA,Crypto,0.42,0.42,0.41,0.42,1018402
2015-02-25,ADA,Crypto,0.4,0.41,0.39,0.4,620994
2015-02-26,ADA,Crypto,0.39,0.39,0.38,0.39,912902
2015-02-27,ADA,Crypto,0.39,0.39,0.38,0.39,841434
2015-03-02,ADA,Crypto,0.43,0.43,0.42,0.43,955404
2015-03-03,ADA,Crypto,0.43,0.44,0.43,0.43,634870
2015-03-04,ADA,Crypto,0.45,0.46,0.45,0.45,966096
2015-03-05,ADA,Crypto,0.5,0.5,0.5,0.5,977301
2015-03-06,ADA,Crypto,0.48,0.48,0.48,0.48,752071
2015-03-09,ADA,Crypto,0.47,0.48,0.47,0.47,938243
2015-03-10,ADA,Crypto,0.45,0.46,0.45,0.45,892257
2015-03-11,ADA,Crypto,0.44,0.45,0.44,0.44,917694
2015-03-12,ADA,Crypto,0.42,0.42,0.42,0.42,824123
2015-03-13,ADA,Crypto,0.44,0.45,0.44,0.45,886159
2015-03-16,ADA,Crypto,0.46,0.46,0.46,0.46,925233
2015-03-17,ADA,Crypto,0.48,0.49,0.48,0.48,672848
2015-03-18,ADA,Crypto,0.48,0.48,0.47,0.48,911642
2015-03-19,ADA,Crypto,0.47,0.48,0.47,0.47,1025493
2015-03-20,ADA,Crypto,0.47,0.47,0.46,0.47,927494
2015-03-23,ADA,Crypto,0.5,0.5,0.49,0.5,596873
2015-03-24,ADA,Crypto,0.46,0.46,0.45,0.45,1028087
2015-03-25,ADA,Crypto,0.47,0.48,0.47,0.47,824150
2015-03-26,ADA,Crypto,0.44,0.44,0.44,0.44,787701
2015-03-27,ADA,Crypto,0.41,0.42,0.41,0.42,616687
2015-03-30,ADA,Crypto,0.42,0.42,0.42,0.42,797077
2015-03-31,ADA,Crypto,0.39,0.39,0.39,0.39,876636
2015-04-01,ADA,Crypto,0.38,0.39,0.38,0.39,1014244
2015-04-02,ADA,Crypto,0.36,0.37,0.36,0.36,967396
2015-04-03,ADA,Crypto,0.36,0.37,0.35,0.36,800810
2015-04-06,ADA,Crypto,0.36,0.37,0.36,0.37,1039249
2015-04-07,ADA,Crypto,0.39,0.4,0.39,0.39,978514
2015-04-08,ADA,Crypto,0.39,0.39,0.39,0.39,690136
2015-04-09,ADA,Crypto,0.42,0.43,0.42,0.42,601013
2015-04-10,ADA,Crypto,0.4,0.4,0.39,0.39,883060
2015-04-13,ADA,Crypto,0.38,0.38,0.38,0.38,583421
2015-04-14,ADA,Crypto,0.37,0.37,0.36,0.37,976254
2015-04-15,ADA,Crypto,0.35,0.35,0.35,0.35,674822
2015-04-16,ADA,Crypto,0.35,0.36,0.35,0.35,950501
2015-04-17,ADA,Crypto,0.35,0.35,0.34,0.35,893617
2015-04-20,ADA,Crypto,0.36,0.37,0.37,0.37,862086
2015-04-21,ADA,Crypto,0.36,0.36,0.36,0.36,602332
2015-04-22,ADA,Crypto,0.37,0.37,0.36,0.37,570355
2015-04-23,ADA,Crypto,0.39,0.39,0.39,0.39,947265
2015-04-24,ADA,Crypto,0.41,0.42,0.41,0.41,577748
2015-04-27,ADA,Crypto,0.39,0.39,0.38,0.39,752044
2015-04-28,ADA,Crypto,0.39,0.39,0.38,0.39,874853
2015-04-29,ADA,Crypto,0.39,0.39,0.38,0.39,940204
2015-04-30,ADA,Crypto,0.38,0.39,0.38,0.39,915631
2015-05-01,ADA,Crypto,0.37,0.37,0.36,0.37,871948
2015-05-04,ADA,Crypto,0.37,0.37,0.36,0.36,880397
2015-05-05,ADA,Crypto,0.34,0.34,0.33,0.34,824688
2015-05-06,ADA,Crypto,0.34,0.34,0.33,0.33,893288
2015-05-07,ADA,Crypto,0.36,0.36,0.36,0.36,990547
2015-05-08,ADA,Crypto,0.35,0.36,0.35,0.35,958866
2015-05-11,ADA,Crypto,0.33,0.33,0.33,0.33,897101
2015-05-12,ADA,Crypto,0.34,0.35,0.35,0.35,583937
2015-05-13,ADA,Crypto,0.31,0.32,0.31,0.31,888656
2015-05-14,ADA,Crypto,0.29,0.29,0.29,0.29,914606
2015-05-15,ADA,Crypto,0.31,0.31,0.31,0.31,643455
2015-05-18,ADA,Crypto,0.33,0.33,0.33,0.33,619043
2015-05-19,ADA,Crypto,0.31,0.31,0.31,0.31,889412
2015-05-20,ADA,Crypto,0.3,0.3,0.29,0.3,647254
2015-05-21,ADA,Crypto,0.31,0.31,0.3,0.31,1023612
2015-05-22,ADA,Crypto,0.28,0.29,0.28,0.28,665515
2015-05-25,ADA,Crypto,0.28,0.28,0.28,0.28,913501
2015-05-26,ADA,Crypto,0.28,0.29,0.29,0.29,675497
2015-05-27,ADA,Crypto,0.27,0.27,0.27,0.27,774899
2015-05-28,ADA,Crypto,0.28,0.28,0.28,0.28,686557
2015-05-29,ADA,Crypto,0.27,0.28,0.27,0.27,931982
2015-06-01,ADA,Crypto,0.24,0.24,0.24,0.24,727935
2015-06-02,ADA,Crypto,0.2,0.2,0.2,0.2,566566
2015-06-03,ADA,Crypto,0.21,0.21,0.2,0.21,1031549
2015-06-04,ADA,Crypto,0.21,0.21,0.2,0.21,561568
2015-06-05,ADA,Crypto,0.22,0.22,0.21,0.22,602835
2015-06-08,ADA,Crypto,0.22,0.22,0.21,0.21,776375
2015-06-09,ADA,Crypto,0.22,0.22,0.22,0.22,821363
2015-06-10,ADA,Crypto,0.2,0.2,0.2,0.2,683021
2015-06-11,ADA,Crypto,0.2,0.2,0.2,0.2,930410
2015-06-12,ADA,Crypto,0.18,0.19,0.18,0.18,755432
2015-06-15,ADA,Crypto,0.19,0.19,0.19,0.19,924177
2015-06-16,ADA,Crypto,0.21,0.21,0.21,0.21,644601
2015-06-17,ADA,Crypto,0.22,0.22,0.22,0.22,956134
2015-06-18,ADA,Crypto,0.23,0.23,0.23,0.23,649638
2015-06-19,ADA,Crypto,0.22,0.22,0.22,0.22,719505
2015-06-22,ADA,Crypto,0.21,0.21,0.2,0.21,862032
2015-06-23,ADA,Crypto,0.23,0.23,0.23,0.23,992000
2015-06-24,ADA,Crypto,0.23,0.23,0.22,0.23,786918
2015-06-25,ADA,Crypto,0.23,0.23,0.23,0.23,725361
2015-06-26,ADA,Crypto,0.23,0.23,0.23,0.23,570470
2015-06-29,ADA,Crypto,0.22,0.22,0.22,0.22,855015
2015-06-30,ADA,Crypto,0.2,0.2,0.2,0.2,654894
2015-07-01,ADA,Crypto,0.2,0.21,0.2,0.2,596772
2015-07-02,ADA,Crypto,0.22,0.22,0.22,0.22,877043
2015-07-03,ADA,Crypto,0.22,0.22,0.22,0.22,646038
2015-07-06,ADA,Crypto,0.22,0.22,0.22,0.22,844406
2015-07-07,ADA,Crypto,0.22,0.22,0.21,0.22,992560
2015-07-08,ADA,Crypto,0.23,0.23,0.23,0.23,880785
2015-07-09,ADA,Crypto,0.25,0.25,0.25,0.25,963202
2015-07-10,ADA,Crypto,0.25,0.25,0.25,0.25,716592
2015-07-13,ADA,Crypto,0.23,0.23,0.23,0.23,653608
2015-07-14,ADA,Crypto,0.22,0.23,0.22,0.23,811180
2015-07-15,ADA,Crypto,0.22,0.22,0.22,0.22,709351
2015-07-16,ADA,Crypto,0.21,0.22,0.22,0.22,763854
2015-07-17,ADA,Crypto,0.22,0.22,0.21,0.22,586443
2015-07-20,ADA,Crypto,0.22,0.22,0.22,0.22,889180
2015-07-21,ADA,Crypto,0.22,0.22,0.22,0.22,973037
2015-07-22,ADA,Crypto,0.23,0.23,0.23,0.23,945921
2015-07-23,ADA,Crypto,0.22,0.22,0.22,0.22,706813
2015-07-24,ADA,Crypto,0.23,0.23,0.23,0.23,919061
2015-07-27,ADA,Crypto,0.22,0.22,0.22,0.22,645406
2015-07-28,ADA,Crypto,0.21,0.21,0.21,0.21,576686
2015-07-29,ADA,Crypto,0.2,0.2,0.2,0.2,767344
2015-07-30,ADA,Crypto,0.21,0.21,0.21,0.21,991215
2015-07-31,ADA,Crypto,0.2,0.2,0.2,0.2,660007
2015-08-03,ADA,Crypto,0.2,0.2,0.19,0.2,687582
2015-08-04,ADA,Crypto,0.19,0.19,0.19,0.19,695282
2015-08-05,ADA,Crypto,0.19,0.19,0.19,0.19,722805
2015-08-06,ADA,Crypto,0.18,0.18,0.18,0.18,1036963
2015-08-07,ADA,Crypto,0.18,0.18,0.17,0.17,770146
2015-08-10,ADA,Crypto,0.18,0.18,0.18,0.18,904908
2015-08-11,ADA,Crypto,0.17,0.17,0.17,0.17,962752
2015-08-12,ADA,Crypto,0.17,0.17,0.17,0.17,605395
2015-08-13,ADA,Crypto,0.16,0.16,0.15,0.16,638948
2015-08-14,ADA,Crypto,0.15,0.15,0.15,0.15,963931
2015-08-17,ADA,Crypto,0.14,0.14,0.14,0.14,613391
2015-08-18,ADA,Crypto,0.14,0.14,0.14,0.14,636071
2015-08-19,ADA,Crypto,0.15,0.15,0.15,0.15,685712
2015-08-20,ADA,Crypto,0.14,0.14,0.14,0.14,685171
2015-08-21,ADA,Crypto,0.13,0.13,0.13,0.13,887005
2015-08-24,ADA,Crypto,0.14,0.14,0.14,0.14,871626
2015-08-25,ADA,Crypto,0.15,0.15,0.15,0.15,956531
2015-08-26,ADA,Crypto,0.14,0.14,0.14,0.14,957955
2015-08-27,ADA,Crypto,0.15,0.15,0.15,0.15,971971
2015-08-28,ADA,Crypto,0.13,0.13,0.13,0.13,564058
2015-08-31,ADA,Crypto,0.13,0.13,0.13,0.13,1039753
2015-09-01,ADA,Crypto,0.12,0.12,0.12,0.12,593460
2015-09-02,ADA,Crypto,0.12,0.12,0.12,0.12,946747
2015-09-03,ADA,Crypto,0.14,0.14,0.14,0.14,748642
2015-09-04,ADA,Crypto,0.15,0.15,0.15,0.15,563519
2015-09-07,ADA,Crypto,0.15,0.15,0.15,0.15,625676
2015-09-08,ADA,Crypto,0.15,0.15,0.15,0.15,770675
2015-09-09,ADA,Crypto,0.15,0.15,0.14,0.15,1023716
2015-09-10,ADA,Crypto,0.15,0.15,0.15,0.15,708025
2015-09-11,ADA,Crypto,0.15,0.15,0.15,0.15,894860
2015-09-14,ADA,Crypto,0.14,0.14,0.14,0.14,579852
2015-09-15,ADA,Crypto,0.15,0.15,0.15,0.15,783089
2015-09-16,ADA,Crypto,0.17,0.18,0.17,0.17,884002
2015-09-17,ADA,Crypto,0.18,0.19,0.18,0.18,587644
2015-09-18,ADA,Crypto,0.18,0.18,0.18,0.18,1008288
2015-09-21,ADA,Crypto,0.18,0.18,0.18,0.18,1009506
2015-09-22,ADA,Crypto,0.17,0.17,0.17,0.17,590815
2015-09-23,ADA,Crypto,0.16,0.17,0.16,0.16,1007407
2015-09-24,ADA,Crypto,0.16,0.16,0.15,0.16,594460
2015-09-25,ADA,Crypto,0.16,0.16,0.16,0.16,890387
2015-09-28,ADA,Crypto,0.15,0.16,0.15,0.16,872161
2015-09-29,ADA,Crypto,0.15,0.15,0.15,0.15,691428
2015-09-30,ADA,Crypto,0.14,0.14,0.14,0.14,983253
2015-10-01,ADA,Crypto,0.14,0.14,0.13,0.14,909536
2015-10-02,ADA,Crypto,0.14,0.14,0.14,0.14,950280
2015-10-05,ADA,Crypto,0.14,0.14,0.14,0.14,672858
2015-10-06,ADA,Crypto,0.13,0.13,0.13,0.13,951901
2015-10-07,ADA,Crypto,0.12,0.13,0.13,0.13,872479
2015-10-08,ADA,Crypto,0.12,0.12,0.12,0.12,987568
2015-10-09,ADA,Crypto,0.11,0.11,0.11,0.11,728494
2015-10-12,ADA,Crypto,0.11,0.11,0.11,0.11,602770
2015-10-13,ADA,Crypto,0.11,0.11,0.11,0.11,661192
2015-10-14,ADA,Crypto,0.11,0.11,0.11,0.11,914197
2015-10-15,ADA,Crypto,0.11,0.12,0.11,0.11,685552
2015-10-16,ADA,Crypto,0.12,0.12,0.11,0.11,636911
2015-10-19,ADA,Crypto,0.11,0.11,0.1,0.1,1019151
2015-10-20,ADA,Crypto,0.11,0.11,0.11,0.11,1019822
2015-10-21,ADA,Crypto,0.12,0.12,0.12,0.12,636661
2015-10-22,ADA,Crypto,0.13,0.13,0.13,0.13,868497
2015-10-23,ADA,Crypto,0.14,0.14,0.14,0.14,952474
2015-10-26,ADA,Crypto,0.14,0.14,0.13,0.14,846492
2015-10-27,ADA,Crypto,0.13,0.13,0.13,0.13,963797
2015-10-28,ADA,Crypto,0.14,0.15,0.14,0.14,997448
2015-10-29,ADA,Crypto,0.14,0.14,0.14,0.14,655183
2015-10-30,ADA,Crypto,0.15,0.15,0.15,0.15,575394
2015-11-02,ADA,Crypto,0.15,0.15,0.15,0.15,937281
2015-11-03,ADA,Crypto,0.16,0.16,0.15,0.15,829589
2015-11-04,ADA,Crypto,0.16,0.15,0.15,0.15,790728
2015-11-05,ADA,Crypto,0.15,0.15,0.15,0.15,957754
2015-11-06,ADA,Crypto,0.14,0.14,0.14,0.14,916851
2015-11-09,ADA,Crypto,0.15,0.15,0.15,0.15,821956
2015-11-10,ADA,Crypto,0.16,0.15,0.15,0.15,919711
2015-11-11,ADA,Crypto,0.15,0.15,0.15,0.15,901925
2015-11-12,ADA,Crypto,0.16,0.16,0.16,0.16,998870
2015-11-13,ADA,Crypto,0.16,0.16,0.16,0.16,961288
2015-11-16,ADA,Crypto,0.17,0.17,0.17,0.17,785860
2015-11-17,ADA,Crypto,0.15,0.15,0.15,0.15,1014293
2015-11-18,ADA,Crypto,0.16,0.16,0.16,0.16,751611
2015-11-19,ADA,Crypto,0.16,0.16,0.16,0.16,716166
2015-11-20,ADA,Crypto,0.16,0.16,0.16,0.16,995762
2015-11-23,ADA,Crypto,0.16,0.16,0.15,0.16,947217
2015-11-24,ADA,Crypto,0.17,0.17,0.17,0.17,775054
2015-11-25,ADA,Crypto,0.18,0.18,0.17,0.17,944393
2015-11-26,ADA,Crypto,0.19,0.19,0.19,0.19,818374
2015-11-27,ADA,Crypto,0.19,0.19,0.19,0.19,906536
2015-11-30,ADA,Crypto,0.21,0.22,0.21,0.21,599837
2015-12-01,ADA,Crypto,0.21,0.21,0.21,0.21,883923
2015-12-02,ADA,Crypto,0.21,0.22,0.21,0.21,952437
2015-12-03,ADA,Crypto,0.22,0.22,0.22,0.22,946730
2015-12-04,ADA,Crypto,0.24,0.24,0.23,0.23,1029900
2015-12-07,ADA,Crypto,0.26,0.26,0.26,0.26,833373
2015-12-08,ADA,Crypto,0.25,0.26,0.25,0.25,958544
2015-12-09,ADA,Crypto,0.24,0.24,0.24,0.24,1018835
2015-12-10,ADA,Crypto,0.24,0.24,0.24,0.24,988442
2015-12-11,ADA,Crypto,0.23,0.24,0.24,0.24,629722
2015-12-14,ADA,Crypto,0.23,0.23,0.23,0.23,623930
2015-12-15,ADA,Crypto,0.2,0.2,0.2,0.2,659341
2015-12-16,ADA,Crypto,0.2,0.2,0.2,0.2,983945
2015-12-17,ADA,Crypto,0.2,0.2,0.19,0.2,768920
2015-12-18,ADA,Crypto,0.21,0.21,0.2,0.2,1015546
2015-12-21,ADA,Crypto,0.21,0.21,0.21,0.21,561468
2015-12-22,ADA,Crypto,0.2,0.2,0.2,0.2,881493
2015-12-23,ADA,Crypto,0.19,0.19,0.19,0.19,742221
2015-12-24,ADA,Crypto,0.19,0.19,0.19,0.19,974905
2015-12-25,ADA,Crypto,0.2,0.2,0.19,0.2,698989
2015-12-28,ADA,Crypto,0.18,0.19,0.18,0.18,903893
2015-12-29,ADA,Crypto,0.19,0.19,0.19,0.19,758718
2015-12-30,ADA,Crypto,0.19,0.19,0.19,0.19,875911
2015-12-31,ADA,Crypto,0.18,0.19,0.18,0.19,1030312
2016-01-01,ADA,Crypto,0.18,0.18,0.18,0.18,883590
2016-01-04,ADA,Crypto,0.19,0.19,0.19,0.19,853482
2016-01-05,ADA,Crypto,0.19,0.19,0.19,0.19,582978
2016-01-06,ADA,Crypto,0.2,0.2,0.19,0.2,1021215
2016-01-07,ADA,Crypto,0.21,0.21,0.21,0.21,825577
2016-01-08,ADA,Crypto,0.21,0.21,0.21,0.21,579394
2016-01-11,ADA,Crypto,0.2,0.2,0.2,0.2,597789
2016-01-12,ADA,Crypto,0.2,0.2,0.2,0.2,648804
2016-01-13,ADA,Crypto,0.21,0.21,0.2,0.21,678735
2016-01-14,ADA,Crypto,0.22,0.22,0.22,0.22,846105
2016-01-15,ADA,Crypto,0.23,0.23,0.23,0.23,775609
2016-01-18,ADA,Crypto,0.23,0.23,0.23,0.23,960144
2016-01-19,ADA,Crypto,0.23,0.24,0.23,0.24,909872
2016-01-20,ADA,Crypto,0.25,0.25,0.25,0.25,793669
2016-01-21,ADA,Crypto,0.25,0.25,0.25,0.25,701359
2016-01-22,ADA,Crypto,0.26,0.27,0.26,0.26,1022190
2016-01-25,ADA,Crypto,0.27,0.27,0.27,0.27,946890
2016-01-26,ADA,Crypto,0.27,0.28,0.27,0.28,922421
2016-01-27,ADA,Crypto,0.26,0.26,0.26,0.26,800477
2016-01-28,ADA,Crypto,0.29,0.29,0.29,0.29,650522
2016-01-29,ADA,Crypto,0.28,0.28,0.28,0.28,814041
2016-02-01,ADA,Crypto,0.26,0.27,0.27,0.27,978198
2016-02-02,ADA,Crypto,0.24,0.24,0.24,0.24,743063
2016-02-03,ADA,Crypto,0.25,0.25,0.25,0.25,801695
2016-02-04,ADA,Crypto,0.25,0.25,0.24,0.24,632985
2016-02-05,ADA,Crypto,0.24,0.24,0.23,0.24,776721
2016-02-08,ADA,Crypto,0.21,0.22,0.21,0.21,832265
2016-02-09,ADA,Crypto,0.22,0.23,0.22,0.22,1031310
2016-02-10,ADA,Crypto,0.22,0.22,0.21,0.22,692178
2016-02-11,ADA,Crypto,0.22,0.22,0.22,0.22,760435
2016-02-12,ADA,Crypto,0.22,0.22,0.21,0.22,787054
2016-02-15,ADA,Crypto,0.22,0.22,0.21,0.21,628912
2016-02-16,ADA,Crypto,0.2,0.2,0.2,0.2,795073
2016-02-17,ADA,Crypto,0.2,0.2,0.2,0.2,658523
2016-02-18,ADA,Crypto,0.19,0.19,0.19,0.19,1001208
2016-02-19,ADA,Crypto,0.18,0.18,0.18,0.18,780534
2016-02-22,ADA,Crypto,0.2,0.2,0.19,0.2,1008964
2016-02-23,ADA,Crypto,0.2,0.2,0.2,0.2,1033393
2016-02-24,ADA,Crypto,0.2,0.2,0.2,0.2,859731
2016-02-25,ADA,Crypto,0.21,0.21,0.21,0.21,1021274
2016-02-26,ADA,Crypto,0.2,0.21,0.2,0.2,609488
2016-02-29,ADA,Crypto,0.2,0.21,0.21,0.21,567152
2016-03-01,ADA,Crypto,0.2,0.2,0.2,0.2,922707
2016-03-02,ADA,Crypto,0.2,0.2,0.2,0.2,848068
2016-03-03,ADA,Crypto,0.21,0.21,0.2,0.21,920205
2016-03-04,ADA,Crypto,0.21,0.22,0.21,0.21,565917
2016-03-07,ADA,Crypto,0.22,0.22,0.22,0.22,812999
2016-03-08,ADA,Crypto,0.23,0.23,0.23,0.23,642586
2016-03-09,ADA,Crypto,0.22,0.23,0.22,0.23,774883
2016-03-10,ADA,Crypto,0.22,0.22,0.22,0.22,717368
2016-03-11,ADA,Crypto,0.22,0.22,0.22,0.22,575717
2016-03-14,ADA,Crypto,0.2,0.2,0.2,0.2,879685
2016-03-15,ADA,Crypto,0.19,0.19,0.19,0.19,726802
2016-03-16,ADA,Crypto,0.19,0.19,0.18,0.18,611086
2016-03-17,ADA,Crypto,0.17,0.17,0.17,0.17,857068
2016-03-18,ADA,Crypto,0.16,0.16,0.16,0.16,900732
2016-03-21,ADA,Crypto,0.16,0.16,0.16,0.16,756140
2016-03-22,ADA,Crypto,0.15,0.15,0.15,0.15,991281
2016-03-23,ADA,Crypto,0.15,0.15,0.15,0.15,578990
2016-03-24,ADA,Crypto,0.14,0.14,0.14,0.14,798419
2016-03-25,ADA,Crypto,0.13,0.13,0.12,0.13,831589
2016-03-28,ADA,Crypto,0.13,0.13,0.13,0.13,663257
2016-03-29,ADA,Crypto,0.13,0.13,0.13,0.13,853109
2016-03-30,ADA,Crypto,0.12,0.12,0.12,0.12,697579
2016-03-31,ADA,Crypto,0.12,0.12,0.12,0.12,952455
2016-04-01,ADA,Crypto,0.12,0.12,0.12,0.12,584614
2016-04-04,ADA,Crypto,0.11,0.11,0.11,0.11,679831
2016-04-05,ADA,Crypto,0.1,0.1,0.1,0.1,838048
2016-04-06,ADA,Crypto,0.11,0.11,0.1,0.11,568567
2016-04-07,ADA,Crypto,0.1,0.1,0.1,0.1,762003
2016-04-08,ADA,Crypto,0.1,0.1,0.1,0.1,613137
2016-04-11,ADA,Crypto,0.1,0.1,0.1,0.1,664919
2016-04-12,ADA,Crypto,0.09,0.09,0.09,0.09,986244
2016-04-13,ADA,Crypto,0.1,0.1,0.1,0.1,657182
2016-04-14,ADA,Crypto,0.09,0.09,0.09,0.09,810245
2016-04-15,ADA,Crypto,0.09,0.09,0.09,0.09,942785
2016-04-18,ADA,Crypto,0.09,0.09,0.08,0.09,731331
2016-04-19,ADA,Crypto,0.08,0.09,0.08,0.08,924660
2016-04-20,ADA,Crypto,0.07,0.07,0.07,0.07,888218
2016-04-21,ADA,Crypto,0.08,0.08,0.08,0.08,873350
2016-04-22,ADA,Crypto,0.08,0.08,0.08,0.08,828741
2016-04-25,ADA,Crypto,0.08,0.08,0.08,0.08,801859
2016-04-26,ADA,Crypto,0.08,0.08,0.08,0.08,985487
2016-04-27,ADA,Crypto,0.08,0.08,0.08,0.08,579385
2016-04-28,ADA,Crypto,0.08,0.08,0.08,0.08,839067
2016-04-29,ADA,Crypto,0.08,0.08,0.08,0.08,687141
2016-05-02,ADA,Crypto,0.08,0.08,0.07,0.08,655592
2016-05-03,ADA,Crypto,0.07,0.07,0.07,0.07,930046
2016-05-04,ADA,Crypto,0.07,0.07,0.07,0.07,800106
2016-05-05,ADA,Crypto,0.07,0.07,0.07,0.07,691452
2016-05-06,ADA,Crypto,0.08,0.08,0.08,0.08,625099
2016-05-09,ADA,Crypto,0.07,0.07,0.07,0.07,687155
2016-05-10,ADA,Crypto,0.07,0.07,0.07,0.07,585610
2016-05-11,ADA,Crypto,0.06,0.06,0.06,0.06,610753
2016-05-12,ADA,Crypto,0.06,0.06,0.06,0.06,569835
2016-05-13,ADA,Crypto,0.05,0.05,0.05,0.05,764198
2016-05-16,ADA,Crypto,0.05,0.05,0.05,0.05,718484
2016-05-17,ADA,Crypto,0.05,0.05,0.05,0.05,560770
2016-05-18,ADA,Crypto,0.05,0.05,0.05,0.05,871261
2016-05-19,ADA,Crypto,0.05,0.05,0.05,0.05,655485
2016-05-20,ADA,Crypto,0.05,0.05,0.05,0.05,568477
2016-05-23,ADA,Crypto,0.05,0.05,0.05,0.05,719753
2016-05-24,ADA,Crypto,0.05,0.05,0.05,0.05,932983
2016-05-25,ADA,Crypto,0.05,0.05,0.05,0.05,586427
2016-05-26,ADA,Crypto,0.06,0.06,0.06,0.06,562033
2016-05-27,ADA,Crypto,0.05,0.05,0.05,0.05,604528
2016-05-30,ADA,Crypto,0.05,0.05,0.05,0.05,717054
2016-05-31,ADA,Crypto,0.05,0.05,0.05,0.05,838371
2016-06-01,ADA,Crypto,0.06,0.06,0.06,0.06,901170
2016-06-02,ADA,Crypto,0.06,0.06,0.06,0.06,658465
2016-06-03,ADA,Crypto,0.06,0.06,0.06,0.06,775836
2016-06-06,ADA,Crypto,0.06,0.06,0.06,0.06,809742
2016-06-07,ADA,Crypto,0.06,0.06,0.05,0.06,589340
2016-06-08,ADA,Crypto,0.06,0.06,0.06,0.06,874995
2016-06-09,ADA,Crypto,0.05,0.05,0.05,0.05,926266
2016-06-10,ADA,Crypto,0.05,0.05,0.05,0.05,949209
2016-06-13,ADA,Crypto,0.05,0.05,0.05,0.05,893673
2016-06-14,ADA,Crypto,0.05,0.05,0.05,0.05,875941
2016-06-15,ADA,Crypto,0.05,0.05,0.05,0.05,644025
2016-06-16,ADA,Crypto,0.06,0.06,0.06,0.06,842630
2016-06-17,ADA,Crypto,0.06,0.06,0.06,0.06,913345
2016-06-20,ADA,Crypto,0.06,0.06,0.06,0.06,996258
2016-06-21,ADA,Crypto,0.06,0.06,0.06,0.06,975117
2016-06-22,ADA,Crypto,0.06,0.06,0.06,0.06,834172
2016-06-23,ADA,Crypto,0.06,0.06,0.06,0.06,581677
2016-06-24,ADA,Crypto,0.06,0.06,0.06,0.06,840468
2016-06-27,ADA,Crypto,0.06,0.06,0.06,0.06,837991
2016-06-28,ADA,Crypto,0.06,0.06,0.06,0.06,635600
2016-06-29,ADA,Crypto,0.05,0.05,0.05,0.05,667000
2016-06-30,ADA,Crypto,0.05,0.05,0.05,0.05,837913
2016-07-01,ADA,Crypto,0.06,0.06,0.05,0.06,576986
2016-07-04,ADA,Crypto,0.06,0.06,0.05,0.06,841428
2016-07-05,ADA,Crypto,0.05,0.05,0.05,0.05,774061
2016-07-06,ADA,Crypto,0.06,0.06,0.06,0.06,566352
2016-07-07,ADA,Crypto,0.06,0.06,0.06,0.06,695890
2016-07-08,ADA,Crypto,0.06,0.06,0.06,0.06,638252
