Date,Asset,Type,Open,High,Low,Close,Volume
2015-05-01,GOOGL,Stock,1012.37,1008.33,1006.28,1006.59,21560104
2015-05-04,GOOGL,Stock,996.1,1003.35,988.88,995.87,19226230
2015-05-05,GOOGL,Stock,980.27,981.54,977.78,977.98,24638213
2015-05-06,GOOGL,Stock,925.68,934.93,914.31,925.03,20568591
2015-05-07,GOOGL,Stock,973.39,979.51,961.91,969.54,25154023
2015-05-08,GOOGL,Stock,945.95,954.87,921.99,936.81,25457273
2015-05-11,GOOGL,Stock,942.08,941.97,924.72,935.79,19850431
2015-05-12,GOOGL,Stock,958.52,971.69,966.74,967.43,15114998
2015-05-13,GOOGL,Stock,980.35,974.44,967.04,973.24,19084699
2015-05-14,GOOGL,Stock,1032.09,1050.97,1007.21,1029.48,21368945
2015-05-15,GOOGL,Stock,949.43,962.66,954.04,955.29,20270960
2015-05-18,GOOGL,Stock,950.0,958.77,944.49,951.73,20563902
2015-05-19,GOOGL,Stock,1019.42,1039.42,1024.64,1029.6,22218195
2015-05-20,GOOGL,Stock,1063.96,1061.89,1054.75,1056.47,19400709
2015-05-21,GOOGL,Stock,1076.31,1083.25,1065.4,1073.91,15430488
2015-05-22,GOOGL,Stock,1094.72,1098.71,1083.5,1087.49,24069508
2015-05-25,GOOGL,Stock,1070.43,1070.04,1061.14,1067.27,14435863
2015-05-26,GOOGL,Stock,1042.67,1039.66,1029.22,1032.89,16941757
2015-05-27,GOOGL,Stock,1042.19,1072.64,1037.77,1049.66,16158864
2015-05-28,GOOGL,Stock,1032.38,1031.95,1016.36,1024.52,19728821
2015-05-29,GOOGL,Stock,1008.49,1022.58,996.2,1009.64,15321459
2015-06-01,GOOGL,Stock,952.75,967.65,945.96,957.47,15738215
2015-06-02,GOOGL,Stock,1001.6,1022.72,992.69,1007.04,23418995
2015-06-03,GOOGL,Stock,1002.89,995.89,992.99,995.29,18437410
2015-06-04,GOOGL,Stock,978.04,993.23,968.09,983.07,17360907
2015-06-05,GOOGL,Stock,909.83,927.44,910.85,918.76,16419733
2015-06-08,GOOGL,Stock,922.85,921.49,917.96,919.37,25365314
2015-06-09,GOOGL,Stock,945.89,956.47,933.78,943.84,18427986
2015-06-10,GOOGL,Stock,954.09,951.21,938.26,946.63,17275694
2015-06-11,GOOGL,Stock,964.8,968.8,954.77,961.47,24030223
2015-06-12,GOOGL,Stock,979.61,990.31,978.08,984.54,23272641
2015-06-15,GOOGL,Stock,1013.78,1016.83,1004.11,1012.7,25093117
2015-06-16,GOOGL,Stock,1031.88,1051.32,1041.66,1041.72,25876845
2015-06-17,GOOGL,Stock,1015.77,1022.18,1018.86,1020.12,19749150
2015-06-18,GOOGL,Stock,970.83,979.46,970.94,971.92,20730887
2015-06-19,GOOGL,Stock,1003.64,1011.75,986.49,1003.71,16438190
2015-06-22,GOOGL,Stock,1025.99,1037.1,1020.9,1029.57,25120580
2015-06-23,GOOGL,Stock,1014.57,1008.87,1003.14,1007.91,24637406
2015-06-24,GOOGL,Stock,1035.27,1044.54,1026.22,1028.54,24122130
2015-06-25,GOOGL,Stock,994.72,1012.33,991.01,991.94,19807150
2015-06-26,GOOGL,Stock,997.63,1006.94,996.68,1000.64,20526078
2015-06-29,GOOGL,Stock,987.33,983.01,973.72,980.36,25356434
2015-06-30,GOOGL,Stock,973.79,971.18,963.59,966.12,21252374
2015-07-01,GOOGL,Stock,1006.81,1006.03,997.82,1001.35,21830348
2015-07-02,GOOGL,Stock,971.75,977.88,972.69,974.49,15697862
2015-07-03,GOOGL,Stock,958.36,957.92,951.39,955.03,25830865
2015-07-06,GOOGL,Stock,956.43,975.16,960.12,965.64,20976961
2015-07-07,GOOGL,Stock,976.28,980.01,976.08,978.78,17764088
2015-07-08,GOOGL,Stock,949.84,965.0,958.22,959.32,23043767
2015-07-09,GOOGL,Stock,964.43,963.33,960.54,961.8,15822705
2015-07-10,GOOGL,Stock,993.3,989.44,968.89,984.87,19368219
2015-07-13,GOOGL,Stock,995.78,1009.67,994.05,1005.06,14671838
2015-07-14,GOOGL,Stock,1053.22,1077.22,1039.49,1060.11,17902727
2015-07-15,GOOGL,Stock,1010.91,1029.2,998.7,1008.14,22080526
2015-07-16,GOOGL,Stock,1042.05,1049.97,1028.93,1042.44,16557909
2015-07-17,GOOGL,Stock,1026.7,1046.69,1025.11,1032.44,15998922
2015-07-20,GOOGL,Stock,993.68,998.82,989.5,993.15,19871023
2015-07-21,GOOGL,Stock,995.22,1007.85,1001.88,1003.33,22432210
2015-07-22,GOOGL,Stock,1054.27,1053.51,1034.88,1048.96,24648692
2015-07-23,GOOGL,Stock,1053.46,1062.75,1047.22,1054.83,15175550
2015-07-24,GOOGL,Stock,1147.27,1155.83,1128.72,1142.24,19986220
2015-07-27,GOOGL,Stock,1154.81,1168.62,1148.69,1156.83,15782762
2015-07-28,GOOGL,Stock,1111.67,1127.68,1122.57,1122.83,21251322
2015-07-29,GOOGL,Stock,1133.35,1122.71,1116.32,1122.68,17514642
2015-07-30,GOOGL,Stock,1125.14,1115.38,1110.33,1114.47,23047619
2015-07-31,GOOGL,Stock,1062.06,1071.5,1057.14,1065.55,19224290
2015-08-03,GOOGL,Stock,1057.45,1067.15,1045.03,1051.89,18134003
2015-08-04,GOOGL,Stock,1040.65,1036.96,1028.87,1036.77,22870583
2015-08-05,GOOGL,Stock,966.91,964.37,951.05,961.72,18285792
2015-08-06,GOOGL,Stock,988.78,990.67,972.23,985.01,21397342
2015-08-07,GOOGL,Stock,997.47,1017.36,997.82,1006.03,20945789
2015-08-10,GOOGL,Stock,1001.75,1011.17,1002.78,1004.22,25940253
2015-08-11,GOOGL,Stock,979.88,995.53,966.33,986.16,18166383
2015-08-12,GOOGL,Stock,1004.53,1010.52,977.47,996.08,20268334
2015-08-13,GOOGL,Stock,1017.58,1028.3,1002.41,1010.09,22555226
2015-08-14,GOOGL,Stock,962.4,969.82,961.56,962.39,20740112
2015-08-17,GOOGL,Stock,968.52,977.74,965.3,966.99,25937664
2015-08-18,GOOGL,Stock,968.98,976.15,969.61,970.77,25234988
2015-08-19,GOOGL,Stock,943.55,950.06,941.37,944.56,24406386
2015-08-20,GOOGL,Stock,937.0,950.04,931.53,938.44,16090106
2015-08-21,GOOGL,Stock,906.39,908.3,903.57,907.97,17953949
2015-08-24,GOOGL,Stock,808.43,819.81,799.69,809.18,23557609
2015-08-25,GOOGL,Stock,921.41,931.41,910.97,919.97,17966819
2015-08-26,GOOGL,Stock,928.82,946.34,922.61,928.65,14276905
2015-08-27,GOOGL,Stock,931.14,924.12,905.85,922.93,14777934
2015-08-28,GOOGL,Stock,906.88,929.17,911.47,912.82,20034693
2015-08-31,GOOGL,Stock,876.08,878.93,869.36,872.85,16499122
2015-09-01,GOOGL,Stock,839.51,845.18,841.19,844.14,23214374
2015-09-02,GOOGL,Stock,912.4,915.03,904.91,907.39,21445805
2015-09-03,GOOGL,Stock,912.53,924.23,903.61,909.58,23438883
2015-09-04,GOOGL,Stock,931.32,938.67,934.82,937.29,23895094
2015-09-07,GOOGL,Stock,948.18,946.6,941.4,942.57,15201876
2015-09-08,GOOGL,Stock,946.47,963.57,939.41,942.84,15060555
2015-09-09,GOOGL,Stock,953.99,950.73,943.82,948.38,22619898
2015-09-10,GOOGL,Stock,931.49,940.51,936.68,939.62,23361117
2015-09-11,GOOGL,Stock,904.47,913.75,903.78,907.23,24337097
2015-09-14,GOOGL,Stock,898.61,905.42,897.96,901.91,18667834
2015-09-15,GOOGL,Stock,964.21,981.27,964.92,967.39,20755632
2015-09-16,GOOGL,Stock,947.79,958.75,950.58,955.93,14294814
2015-09-17,GOOGL,Stock,967.64,967.59,954.47,958.52,14441378
2015-09-18,GOOGL,Stock,987.71,997.6,972.84,981.52,17194027
2015-09-21,GOOGL,Stock,968.84,978.08,954.26,971.83,23738819
2015-09-22,GOOGL,Stock,999.46,1005.05,986.75,1000.93,25071888
2015-09-23,GOOGL,Stock,1018.35,1014.1,1003.85,1008.63,20676977
2015-09-24,GOOGL,Stock,1035.88,1048.89,1021.76,1036.12,14986654
2015-09-25,GOOGL,Stock,1023.54,1039.51,1007.18,1024.96,22916233
2015-09-28,GOOGL,Stock,1021.16,1040.77,1020.77,1031.04,19976739
2015-09-29,GOOGL,Stock,1028.63,1040.37,1032.97,1036.3,16370986
2015-09-30,GOOGL,Stock,1035.27,1035.74,1025.33,1026.24,19342955
2015-10-01,GOOGL,Stock,1032.99,1030.01,1016.21,1022.84,17237795
2015-10-02,GOOGL,Stock,1011.43,1025.21,1011.32,1017.07,16034869
2015-10-05,GOOGL,Stock,1010.58,1025.9,1005.04,1016.65,22434123
2015-10-06,GOOGL,Stock,982.18,991.26,983.02,985.23,24331755
2015-10-07,GOOGL,Stock,931.11,939.63,930.0,932.7,21304925
2015-10-08,GOOGL,Stock,925.49,947.07,911.34,926.98,14998296
2015-10-09,GOOGL,Stock,912.46,918.28,899.87,904.15,25911619
2015-10-12,GOOGL,Stock,900.35,916.3,893.16,905.41,22186473
2015-10-13,GOOGL,Stock,877.99,889.52,881.69,882.74,19112238
2015-10-14,GOOGL,Stock,878.13,884.68,855.9,870.36,24765970
2015-10-15,GOOGL,Stock,918.95,934.19,925.36,926.53,14323892
2015-10-16,GOOGL,Stock,951.89,966.21,945.29,954.75,20920336
2015-10-19,GOOGL,Stock,973.78,985.5,977.74,982.07,18930345
2015-10-20,GOOGL,Stock,954.34,972.04,952.09,958.92,18752718
2015-10-21,GOOGL,Stock,976.05,979.23,972.31,977.72,23843988
2015-10-22,GOOGL,Stock,1051.83,1066.16,1048.61,1052.51,20984542
2015-10-23,GOOGL,Stock,1100.47,1103.75,1070.05,1091.25,21229394
2015-10-26,GOOGL,Stock,1047.53,1069.6,1041.61,1049.72,14118712
2015-10-27,GOOGL,Stock,1090.65,1112.93,1084.61,1101.34,21955590
2015-10-28,GOOGL,Stock,1080.83,1093.0,1066.41,1084.08,22393559
2015-10-29,GOOGL,Stock,1161.73,1169.64,1142.71,1165.72,19357029
2015-10-30,GOOGL,Stock,1157.59,1151.37,1138.98,1147.06,15049249
2015-11-02,GOOGL,Stock,1155.99,1151.13,1145.87,1150.35,22742841
2015-11-03,GOOGL,Stock,1064.87,1065.9,1053.13,1057.97,24332828
2015-11-04,GOOGL,Stock,1060.48,1074.13,1049.51,1064.28,22544345
2015-11-05,GOOGL,Stock,1061.87,1060.0,1053.42,1058.17,15269978
2015-11-06,GOOGL,Stock,1025.44,1053.93,1019.21,1032.31,20953048
2015-11-09,GOOGL,Stock,1010.77,1025.18,1000.68,1014.24,25577615
2015-11-10,GOOGL,Stock,1025.75,1043.37,1032.29,1036.04,16058121
2015-11-11,GOOGL,Stock,1104.61,1126.74,1095.09,1112.54,19738294
2015-11-12,GOOGL,Stock,1123.99,1121.89,1115.75,1120.6,18254626
2015-11-13,GOOGL,Stock,1149.15,1162.26,1138.68,1158.97,19775935
2015-11-16,GOOGL,Stock,1149.73,1149.19,1144.83,1145.92,14754379
2015-11-17,GOOGL,Stock,1067.47,1085.61,1064.94,1071.08,23442829
2015-11-18,GOOGL,Stock,1103.32,1105.89,1083.89,1092.97,19293906
2015-11-19,GOOGL,Stock,1171.64,1172.27,1143.82,1161.27,18359860
2015-11-20,GOOGL,Stock,1173.3,1193.71,1163.52,1171.93,23985293
2015-11-23,GOOGL,Stock,1185.04,1189.34,1166.14,1173.68,20809756
2015-11-24,GOOGL,Stock,1226.05,1237.98,1232.57,1236.3,15038109
2015-11-25,GOOGL,Stock,1279.42,1304.64,1257.14,1279.22,23734354
2015-11-26,GOOGL,Stock,1270.06,1288.27,1253.3,1273.51,21022690
2015-11-27,GOOGL,Stock,1283.63,1303.53,1269.61,1289.13,16550657
2015-11-30,GOOGL,Stock,1338.43,1334.11,1321.97,1326.59,24567289
2015-12-01,GOOGL,Stock,1303.61,1304.9,1288.64,1299.79,22958078
2015-12-02,GOOGL,Stock,1335.4,1353.54,1331.27,1335.4,18685424
2015-12-03,GOOGL,Stock,1385.65,1374.79,1369.66,1374.65,25480028
2015-12-04,GOOGL,Stock,1387.29,1391.78,1382.0,1391.31,24969174
2015-12-07,GOOGL,Stock,1436.36,1461.74,1441.17,1446.68,23905460
2015-12-08,GOOGL,Stock,1386.86,1391.03,1388.03,1389.76,25848245
2015-12-09,GOOGL,Stock,1472.23,1486.84,1467.89,1467.94,17578269
2015-12-10,GOOGL,Stock,1431.07,1430.78,1423.83,1430.09,23009422
2015-12-11,GOOGL,Stock,1353.37,1359.14,1345.39,1352.56,14698456
2015-12-14,GOOGL,Stock,1393.56,1410.24,1368.34,1391.9,17923295
2015-12-15,GOOGL,Stock,1404.71,1435.26,1394.66,1410.54,18889245
2015-12-16,GOOGL,Stock,1432.79,1438.77,1428.01,1428.14,19911472
2015-12-17,GOOGL,Stock,1408.2,1412.55,1380.91,1397.22,17207552
2015-12-18,GOOGL,Stock,1445.81,1441.28,1428.58,1433.68,16087538
2015-12-21,GOOGL,Stock,1439.67,1453.28,1436.46,1445.47,24175405
2015-12-22,GOOGL,Stock,1516.45,1513.54,1494.04,1502.89,23451673
2015-12-23,GOOGL,Stock,1615.55,1622.24,1583.59,1611.93,17567827
2015-12-24,GOOGL,Stock,1608.66,1601.13,1596.2,1597.33,16731101
2015-12-25,GOOGL,Stock,1615.29,1635.3,1612.08,1620.37,20227085
2015-12-28,GOOGL,Stock,1572.46,1591.59,1560.42,1577.2,20375174
2015-12-29,GOOGL,Stock,1580.83,1595.76,1573.98,1585.81,14764066
2015-12-30,GOOGL,Stock,1576.1,1594.77,1569.51,1588.73,21909695
2015-12-31,GOOGL,Stock,1620.23,1649.87,1612.11,1635.25,15955616
2016-01-01,GOOGL,Stock,1646.74,1654.39,1641.5,1646.74,25950083
2016-01-04,GOOGL,Stock,1619.72,1630.64,1582.03,1613.84,15836097
2016-01-05,GOOGL,Stock,1560.28,1574.37,1537.01,1566.26,23026493
2016-01-06,GOOGL,Stock,1489.84,1509.99,1482.64,1498.69,21130899
2016-01-07,GOOGL,Stock,1503.03,1540.52,1504.76,1517.42,18686120
2016-01-08,GOOGL,Stock,1535.22,1561.06,1521.24,1541.53,18893576
2016-01-11,GOOGL,Stock,1506.02,1511.43,1493.2,1496.34,22369554
2016-01-12,GOOGL,Stock,1546.33,1563.63,1554.04,1555.15,21048204
2016-01-13,GOOGL,Stock,1621.87,1639.41,1610.52,1635.25,18190741
2016-01-14,GOOGL,Stock,1582.45,1598.66,1574.23,1598.14,23498045
2016-01-15,GOOGL,Stock,1581.33,1619.25,1574.75,1586.7,23199620
2016-01-18,GOOGL,Stock,1618.98,1642.34,1587.03,1615.8,18864229
2016-01-19,GOOGL,Stock,1588.46,1598.42,1580.99,1597.3,21703990
2016-01-20,GOOGL,Stock,1710.04,1720.44,1675.8,1703.64,24487212
2016-01-21,GOOGL,Stock,1664.37,1665.17,1651.96,1656.14,20653209
2016-01-22,GOOGL,Stock,1621.47,1628.19,1603.44,1627.72,19961927
2016-01-25,GOOGL,Stock,1662.21,1675.35,1658.52,1672.45,19784784
2016-01-26,GOOGL,Stock,1579.15,1595.5,1582.47,1591.73,14598096
2016-01-27,GOOGL,Stock,1581.56,1596.31,1571.04,1573.69,22396805
2016-01-28,GOOGL,Stock,1525.43,1544.72,1524.03,1536.76,19810328
2016-01-29,GOOGL,Stock,1499.67,1499.48,1477.02,1494.91,24315804
2016-02-01,GOOGL,Stock,1546.28,1558.87,1535.28,1545.45,14753911
2016-02-02,GOOGL,Stock,1483.93,1495.18,1479.17,1493.76,24217510
2016-02-03,GOOGL,Stock,1570.21,1566.07,1537.85,1557.11,22238005
2016-02-04,GOOGL,Stock,1470.62,1484.37,1479.27,1480.28,15835213
2016-02-05,GOOGL,Stock,1353.72,1372.77,1350.17,1365.25,24197235
2016-02-08,GOOGL,Stock,1380.96,1382.28,1353.1,1373.77,19372700
2016-02-09,GOOGL,Stock,1319.19,1325.45,1309.82,1316.01,16965630
2016-02-10,GOOGL,Stock,1317.8,1323.98,1313.66,1316.08,14044433
2016-02-11,GOOGL,Stock,1319.28,1334.92,1322.27,1325.64,14743824
2016-02-12,GOOGL,Stock,1377.34,1378.69,1358.68,1374.96,15152444
2016-02-15,GOOGL,Stock,1379.08,1401.32,1376.01,1381.72,16196159
2016-02-16,GOOGL,Stock,1363.88,1381.28,1357.03,1362.61,20757109
2016-02-17,GOOGL,Stock,1363.91,1391.0,1342.06,1361.73,22642883
2016-02-18,GOOGL,Stock,1433.05,1443.0,1407.38,1433.72,20869593
2016-02-19,GOOGL,Stock,1395.03,1413.93,1389.19,1403.3,16098152
2016-02-22,GOOGL,Stock,1408.97,1416.13,1388.41,1407.38,19680509
2016-02-23,GOOGL,Stock,1418.07,1411.73,1390.8,1405.22,18105505
2016-02-24,GOOGL,Stock,1445.55,1449.29,1430.16,1444.47,25062986
2016-02-25,GOOGL,Stock,1434.02,1443.21,1425.27,1441.94,25419864
2016-02-26,GOOGL,Stock,1393.51,1407.42,1393.3,1403.63,16052976
2016-02-29,GOOGL,Stock,1326.3,1333.3,1300.28,1320.13,18254392
2016-03-01,GOOGL,Stock,1262.32,1265.68,1250.29,1257.92,23668650
2016-03-02,GOOGL,Stock,1315.1,1323.26,1316.82,1321.85,15651935
2016-03-03,GOOGL,Stock,1325.87,1339.62,1323.76,1329.77,21636419
2016-03-04,GOOGL,Stock,1339.54,1355.55,1322.22,1350.94,20143533
2016-03-07,GOOGL,Stock,1381.08,1385.99,1347.84,1375.87,22335907
2016-03-08,GOOGL,Stock,1368.46,1381.75,1370.8,1371.52,14556756
2016-03-09,GOOGL,Stock,1344.57,1361.01,1337.95,1355.74,25890477
2016-03-10,GOOGL,Stock,1298.69,1303.27,1290.11,1296.75,19508217
2016-03-11,GOOGL,Stock,1303.49,1318.54,1296.55,1312.43,16510004
2016-03-14,GOOGL,Stock,1265.43,1276.28,1234.94,1260.02,24204365
2016-03-15,GOOGL,Stock,1228.67,1240.76,1232.13,1232.25,22324369
2016-03-16,GOOGL,Stock,1279.46,1300.75,1265.07,1283.95,18664369
2016-03-17,GOOGL,Stock,1292.86,1301.88,1289.45,1298.77,20643682
2016-03-18,GOOGL,Stock,1312.57,1342.31,1301.81,1324.31,23425770
2016-03-21,GOOGL,Stock,1334.39,1343.53,1341.69,1341.97,17583355
2016-03-22,GOOGL,Stock,1349.55,1363.11,1350.71,1356.79,15844148
2016-03-23,GOOGL,Stock,1344.92,1351.42,1329.33,1343.88,24393258
2016-03-24,GOOGL,Stock,1308.58,1312.55,1298.66,1307.12,22425955
2016-03-25,GOOGL,Stock,1173.54,1187.5,1176.02,1180.03,16423163
2016-03-28,GOOGL,Stock,1188.1,1179.57,1166.42,1178.5,18783606
2016-03-29,GOOGL,Stock,1143.59,1158.65,1139.12,1150.33,15647908
2016-03-30,GOOGL,Stock,1112.12,1101.39,1094.54,1101.33,23796195
2016-03-31,GOOGL,Stock,1101.86,1108.9,1081.92,1094.8,20090566
2016-04-01,GOOGL,Stock,1114.05,1127.6,1096.16,1106.28,15680316
2016-04-04,GOOGL,Stock,1087.23,1100.03,1084.08,1091.13,23601254
2016-04-05,GOOGL,Stock,1119.31,1127.55,1102.13,1117.42,18514663
2016-04-06,GOOGL,Stock,1130.2,1141.98,1129.21,1131.94,25795537
2016-04-07,GOOGL,Stock,1115.37,1128.14,1116.87,1125.71,24033834
2016-04-08,GOOGL,Stock,1128.53,1131.7,1120.93,1125.61,20571277
2016-04-11,GOOGL,Stock,1195.48,1212.31,1197.34,1206.22,18735219
2016-04-12,GOOGL,Stock,1193.72,1202.65,1174.25,1195.33,23435423
2016-04-13,GOOGL,Stock,1175.0,1189.75,1171.8,1177.47,15180931
2016-04-14,GOOGL,Stock,1199.47,1195.07,1185.52,1188.64,24676575
2016-04-15,GOOGL,Stock,1167.0,1175.42,1154.99,1161.57,20365294
2016-04-18,GOOGL,Stock,1230.07,1233.28,1204.33,1218.04,16538408
2016-04-19,GOOGL,Stock,1167.93,1177.03,1166.7,1173.28,22708930
2016-04-20,GOOGL,Stock,1226.34,1240.23,1236.14,1236.58,17539950
2016-04-21,GOOGL,Stock,1196.25,1230.64,1192.65,1208.31,25375876
2016-04-22,GOOGL,Stock,1207.56,1212.65,1199.5,1204.88,16315790
2016-04-25,GOOGL,Stock,1222.92,1235.3,1217.38,1220.92,23106153
2016-04-26,GOOGL,Stock,1235.5,1244.69,1209.16,1237.53,18361852
2016-04-27,GOOGL,Stock,1215.05,1221.3,1205.63,1212.67,20369525
2016-04-28,GOOGL,Stock,1233.14,1227.79,1204.12,1223.46,16912057
2016-04-29,GOOGL,Stock,1208.3,1221.08,1201.17,1215.98,23276502
2016-05-02,GOOGL,Stock,1190.81,1201.82,1169.53,1186.86,14906223
2016-05-03,GOOGL,Stock,1204.17,1225.47,1199.56,1209.74,17155253
2016-05-04,GOOGL,Stock,1199.0,1191.21,1183.69,1189.07,22154379
