Date,Asset,Type,Open,High,Low,Close,Volume
2015-04-10,TSLA,Stock,223.88,226.5,220.77,223.42,35548351
2015-04-13,TSLA,Stock,233.7,235.68,233.21,234.0,47366202
2015-04-14,TSLA,Stock,240.75,242.4,240.51,241.36,35376351
2015-04-15,TSLA,Stock,240.15,243.34,240.09,241.86,42765344
2015-04-16,TSLA,Stock,247.42,250.8,243.58,246.68,33705462
2015-04-17,TSLA,Stock,265.51,266.21,263.66,264.74,29936173
2015-04-20,TSLA,Stock,271.48,277.07,268.13,272.72,29009403
2015-04-21,TSLA,Stock,287.88,291.53,284.7,285.33,50108382
2015-04-22,TSLA,Stock,280.47,283.21,281.96,282.9,47768405
2015-04-23,TSLA,Stock,267.94,272.52,267.35,269.87,31900162
2015-04-24,TSLA,Stock,282.54,282.96,281.87,282.36,39789900
2015-04-27,TSLA,Stock,275.67,274.59,272.13,273.58,40364275
2015-04-28,TSLA,Stock,279.46,281.68,277.76,280.99,28791738
2015-04-29,TSLA,Stock,302.57,302.64,300.69,302.59,38180495
2015-04-30,TSLA,Stock,306.97,309.98,298.74,304.58,30491061
2015-05-01,TSLA,Stock,312.53,314.87,312.2,313.57,35781579
2015-05-04,TSLA,Stock,306.12,311.37,303.34,307.24,38376333
2015-05-05,TSLA,Stock,320.71,328.21,315.76,322.44,30964226
2015-05-06,TSLA,Stock,343.89,341.15,339.04,340.92,45743160
2015-05-07,TSLA,Stock,338.72,337.25,335.55,335.74,48979285
2015-05-08,TSLA,Stock,325.91,328.28,324.58,327.35,31985904
2015-05-11,TSLA,Stock,336.31,341.65,335.24,336.96,41617563
2015-05-12,TSLA,Stock,349.43,349.3,347.4,348.68,39106944
2015-05-13,TSLA,Stock,330.64,331.42,329.74,330.84,33644185
2015-05-14,TSLA,Stock,319.03,317.98,314.22,315.93,41705412
2015-05-15,TSLA,Stock,310.18,311.88,306.03,307.29,41517452
2015-05-18,TSLA,Stock,304.2,304.25,301.2,302.45,30313139
2015-05-19,TSLA,Stock,317.4,322.57,314.95,319.79,43667155
2015-05-20,TSLA,Stock,330.67,334.07,333.03,333.63,45378153
2015-05-21,TSLA,Stock,309.11,309.01,304.23,307.07,32727789
2015-05-22,TSLA,Stock,307.13,308.88,306.27,308.18,44678900
2015-05-25,TSLA,Stock,293.14,297.31,293.98,295.71,40700860
2015-05-26,TSLA,Stock,292.75,295.13,290.9,292.76,31657556
2015-05-27,TSLA,Stock,298.9,297.47,295.4,297.06,40139056
2015-05-28,TSLA,Stock,288.38,294.24,285.51,289.03,45650855
2015-05-29,TSLA,Stock,300.62,306.46,294.07,300.55,34786735
2015-06-01,TSLA,Stock,309.76,308.01,306.08,306.95,36210976
2015-06-02,TSLA,Stock,306.51,308.14,303.18,305.69,41163947
2015-06-03,TSLA,Stock,302.32,305.39,297.91,301.96,37599043
2015-06-04,TSLA,Stock,311.99,314.23,310.77,312.75,34152273
2015-06-05,TSLA,Stock,301.91,299.92,297.67,299.15,51661852
2015-06-08,TSLA,Stock,304.83,303.42,301.96,302.47,39492175
2015-06-09,TSLA,Stock,331.11,331.42,326.98,329.28,37675357
2015-06-10,TSLA,Stock,346.57,351.33,344.69,347.28,32829613
2015-06-11,TSLA,Stock,353.9,351.41,350.46,350.8,37957887
2015-06-12,TSLA,Stock,326.85,329.38,323.58,325.29,50657945
2015-06-15,TSLA,Stock,351.87,355.84,348.31,350.74,39915822
2015-06-16,TSLA,Stock,353.01,356.67,349.63,353.54,42244160
2015-06-17,TSLA,Stock,350.51,352.28,347.74,349.79,49911028
2015-06-18,TSLA,Stock,349.4,352.83,349.88,351.23,39134436
2015-06-19,TSLA,Stock,356.62,355.01,352.83,353.5,35010352
2015-06-22,TSLA,Stock,375.5,377.98,372.6,373.31,34120646
2015-06-23,TSLA,Stock,342.7,341.87,340.33,341.23,51730269
2015-06-24,TSLA,Stock,328.22,333.42,329.09,330.5,39228325
2015-06-25,TSLA,Stock,354.21,360.51,350.62,354.9,48447440
2015-06-26,TSLA,Stock,360.94,363.82,359.37,361.19,44349591
2015-06-29,TSLA,Stock,362.37,364.28,357.63,361.8,40489006
2015-06-30,TSLA,Stock,373.08,375.86,375.24,375.67,28922435
2015-07-01,TSLA,Stock,359.27,359.16,352.64,355.93,39013207
2015-07-02,TSLA,Stock,340.5,347.78,336.67,342.36,42506872
2015-07-03,TSLA,Stock,340.85,346.78,341.73,342.09,42615191
2015-07-06,TSLA,Stock,325.12,328.18,325.53,325.57,48672921
2015-07-07,TSLA,Stock,314.01,317.3,313.71,316.23,50126148
2015-07-08,TSLA,Stock,290.03,296.03,290.64,291.09,48338006
2015-07-09,TSLA,Stock,291.97,297.52,293.03,293.64,45840795
2015-07-10,TSLA,Stock,279.78,279.78,274.26,279.08,47386915
2015-07-13,TSLA,Stock,279.04,283.49,277.66,280.72,37210368
2015-07-14,TSLA,Stock,283.51,286.16,285.48,285.54,30056287
2015-07-15,TSLA,Stock,280.74,285.39,279.67,281.33,36475543
2015-07-16,TSLA,Stock,270.58,275.01,269.73,271.42,51657614
2015-07-17,TSLA,Stock,265.66,269.93,263.69,264.87,30865993
2015-07-20,TSLA,Stock,265.49,267.76,265.8,265.91,38268133
2015-07-21,TSLA,Stock,267.65,267.97,262.61,266.6,44619349
2015-07-22,TSLA,Stock,263.54,263.4,256.18,261.8,33686759
2015-07-23,TSLA,Stock,262.16,262.33,259.23,261.31,34137816
2015-07-24,TSLA,Stock,267.86,273.85,267.53,269.11,35316250
2015-07-27,TSLA,Stock,271.26,271.88,266.61,269.45,44776136
2015-07-28,TSLA,Stock,252.92,256.26,250.83,252.73,28721051
2015-07-29,TSLA,Stock,253.58,254.41,250.73,253.6,42770704
2015-07-30,TSLA,Stock,251.74,252.34,248.67,250.13,37909178
2015-07-31,TSLA,Stock,246.74,247.94,247.16,247.19,50675869
2015-08-03,TSLA,Stock,258.48,260.96,257.43,257.48,39715340
2015-08-04,TSLA,Stock,238.57,243.04,235.91,240.01,39806677
2015-08-05,TSLA,Stock,244.25,247.94,243.7,244.24,30392032
2015-08-06,TSLA,Stock,242.62,244.7,237.81,241.82,49758626
2015-08-07,TSLA,Stock,227.31,231.55,225.68,226.34,41737545
2015-08-10,TSLA,Stock,228.82,233.54,227.07,229.92,29104340
2015-08-11,TSLA,Stock,223.29,226.08,222.24,224.32,41302908
2015-08-12,TSLA,Stock,228.15,228.75,224.69,227.56,34603410
2015-08-13,TSLA,Stock,226.6,229.26,227.39,228.4,51809530
2015-08-14,TSLA,Stock,240.77,242.26,241.24,241.4,40820112
2015-08-17,TSLA,Stock,241.87,247.45,242.99,244.28,41349739
2015-08-18,TSLA,Stock,248.39,249.21,246.87,249.03,32436441
2015-08-19,TSLA,Stock,235.44,234.71,234.2,234.51,50805447
2015-08-20,TSLA,Stock,243.08,248.79,242.14,244.7,46559691
2015-08-21,TSLA,Stock,241.62,241.98,236.3,239.27,44226627
2015-08-24,TSLA,Stock,223.14,223.1,222.46,222.91,46838878
2015-08-25,TSLA,Stock,247.91,249.25,248.29,248.91,32713606
2015-08-26,TSLA,Stock,234.43,232.97,229.84,232.19,28766084
2015-08-27,TSLA,Stock,224.09,227.26,220.81,225.16,46722165
2015-08-28,TSLA,Stock,230.76,229.71,228.15,228.63,37954663
2015-08-31,TSLA,Stock,221.74,222.66,217.15,220.01,34839807
2015-09-01,TSLA,Stock,216.42,221.01,214.03,218.38,39589111
2015-09-02,TSLA,Stock,204.94,205.01,201.74,203.84,47100630
2015-09-03,TSLA,Stock,196.84,200.9,196.17,196.63,28700920
2015-09-04,TSLA,Stock,198.73,202.25,196.31,199.35,29370030
2015-09-07,TSLA,Stock,203.53,208.05,198.88,203.72,46903441
2015-09-08,TSLA,Stock,206.77,210.62,207.11,208.17,32857177
2015-09-09,TSLA,Stock,201.52,201.93,197.74,199.66,48599298
2015-09-10,TSLA,Stock,196.02,200.95,194.34,197.87,30141213
2015-09-11,TSLA,Stock,196.53,195.1,193.18,194.83,37359142
2015-09-14,TSLA,Stock,188.52,189.29,187.65,188.47,46521560
2015-09-15,TSLA,Stock,194.65,200.06,194.27,195.85,28483747
2015-09-16,TSLA,Stock,195.62,196.34,195.55,195.75,46702830
2015-09-17,TSLA,Stock,206.83,205.41,202.65,204.85,32927881
2015-09-18,TSLA,Stock,196.33,200.26,194.86,196.55,45420910
2015-09-21,TSLA,Stock,197.89,200.27,196.73,199.18,30667376
2015-09-22,TSLA,Stock,197.15,199.45,195.29,197.85,49210485
2015-09-23,TSLA,Stock,195.81,195.8,192.99,194.88,51862825
2015-09-24,TSLA,Stock,199.76,201.09,198.63,199.79,38310510
2015-09-25,TSLA,Stock,197.41,196.53,195.84,196.2,35158329
2015-09-28,TSLA,Stock,189.04,189.0,185.12,188.05,38060341
2015-09-29,TSLA,Stock,178.59,178.32,175.72,177.57,35633738
2015-09-30,TSLA,Stock,178.38,177.39,177.04,177.29,39069304
2015-10-01,TSLA,Stock,172.86,176.04,172.69,173.84,30384317
2015-10-02,TSLA,Stock,153.77,155.62,151.71,154.53,35260247
2015-10-05,TSLA,Stock,152.73,156.11,151.64,153.23,28765555
2015-10-06,TSLA,Stock,152.11,152.46,151.94,152.05,34868814
2015-10-07,TSLA,Stock,154.14,155.94,153.26,153.32,35624899
2015-10-08,TSLA,Stock,156.53,160.46,157.13,157.31,37155340
2015-10-09,TSLA,Stock,142.5,143.85,143.15,143.19,48221959
2015-10-12,TSLA,Stock,147.53,148.0,145.78,147.52,41140898
2015-10-13,TSLA,Stock,153.41,154.8,152.04,154.57,34433650
2015-10-14,TSLA,Stock,150.5,150.04,148.43,149.67,29709011
2015-10-15,TSLA,Stock,144.76,144.97,142.53,143.9,41362412
2015-10-16,TSLA,Stock,151.25,153.31,147.89,150.52,49670413
2015-10-19,TSLA,Stock,156.29,160.54,156.48,157.56,48506322
2015-10-20,TSLA,Stock,164.44,165.37,162.11,164.15,38954790
2015-10-21,TSLA,Stock,158.97,158.87,157.56,158.47,45388816
2015-10-22,TSLA,Stock,167.45,168.67,167.53,168.12,37658491
2015-10-23,TSLA,Stock,163.82,165.3,162.2,164.66,31579351
2015-10-26,TSLA,Stock,146.74,146.75,144.24,146.49,48810073
2015-10-27,TSLA,Stock,143.0,145.84,140.97,143.97,47088892
2015-10-28,TSLA,Stock,149.3,151.04,150.62,150.65,44521533
2015-10-29,TSLA,Stock,146.01,146.58,144.08,145.17,44671342
2015-10-30,TSLA,Stock,141.05,140.44,137.63,140.19,40696606
2015-11-02,TSLA,Stock,143.66,146.03,140.24,143.09,28378310
2015-11-03,TSLA,Stock,131.89,133.56,132.66,132.88,49585329
2015-11-04,TSLA,Stock,131.91,131.09,129.11,130.86,36431486
2015-11-05,TSLA,Stock,141.76,143.07,141.13,142.52,45132905
2015-11-06,TSLA,Stock,147.09,146.24,145.45,146.13,29093777
2015-11-09,TSLA,Stock,156.57,157.11,156.44,156.45,28512650
2015-11-10,TSLA,Stock,160.76,163.26,160.82,162.28,48587679
2015-11-11,TSLA,Stock,156.76,156.74,155.43,156.07,48647913
2015-11-12,TSLA,Stock,153.48,155.64,153.56,154.78,29874053
2015-11-13,TSLA,Stock,170.66,171.9,168.99,169.03,49154060
2015-11-16,TSLA,Stock,167.01,169.71,167.88,168.36,47822730
2015-11-17,TSLA,Stock,166.15,167.53,166.46,167.46,30047763
2015-11-18,TSLA,Stock,174.71,176.41,173.08,174.22,36043504
2015-11-19,TSLA,Stock,169.83,171.02,170.68,170.81,46537959
2015-11-20,TSLA,Stock,180.62,183.76,180.61,180.69,49703190
2015-11-23,TSLA,Stock,183.42,182.05,181.6,181.91,39378867
2015-11-24,TSLA,Stock,195.62,195.99,193.23,194.28,29122455
2015-11-25,TSLA,Stock,192.78,194.0,190.33,191.99,51836838
2015-11-26,TSLA,Stock,171.28,173.52,171.32,172.33,48098902
2015-11-27,TSLA,Stock,171.77,170.95,169.89,170.44,29933962
2015-11-30,TSLA,Stock,168.62,171.9,165.17,168.1,49328878
2015-12-01,TSLA,Stock,162.22,161.65,159.38,160.94,37225232
2015-12-02,TSLA,Stock,161.76,162.28,160.06,161.06,48083738
2015-12-03,TSLA,Stock,156.36,157.06,154.99,156.24,42956399
2015-12-04,TSLA,Stock,155.54,159.95,155.16,156.4,49887265
2015-12-07,TSLA,Stock,157.84,160.72,157.27,158.51,41183839
2015-12-08,TSLA,Stock,165.54,164.43,164.33,164.38,41943814
2015-12-09,TSLA,Stock,169.82,169.61,167.86,168.38,47903276
2015-12-10,TSLA,Stock,166.65,167.78,163.04,166.0,33748062
2015-12-11,TSLA,Stock,164.3,163.87,163.6,163.71,50553018
2015-12-14,TSLA,Stock,157.19,157.31,156.55,157.18,49923352
2015-12-15,TSLA,Stock,158.79,162.19,158.88,159.5,38756805
2015-12-16,TSLA,Stock,169.33,170.96,168.74,169.97,32454711
2015-12-17,TSLA,Stock,177.81,178.73,178.06,178.7,38729064
2015-12-18,TSLA,Stock,177.68,180.86,176.87,179.36,37693957
2015-12-21,TSLA,Stock,169.11,172.02,167.1,169.48,37981913
2015-12-22,TSLA,Stock,174.02,174.23,173.1,174.1,31925248
2015-12-23,TSLA,Stock,176.06,175.13,173.43,174.42,45100123
2015-12-24,TSLA,Stock,175.96,177.93,175.75,176.32,44887520
2015-12-25,TSLA,Stock,188.28,188.99,184.33,186.97,46052602
2015-12-28,TSLA,Stock,170.23,172.64,168.63,169.8,37268344
2015-12-29,TSLA,Stock,181.76,183.64,181.33,182.03,34649180
2015-12-30,TSLA,Stock,176.32,178.46,176.73,177.08,39515955
2015-12-31,TSLA,Stock,161.45,161.26,160.29,160.35,44458730
2016-01-01,TSLA,Stock,149.94,150.14,149.07,149.83,43754482
2016-01-04,TSLA,Stock,154.16,155.32,153.76,154.83,41481962
2016-01-05,TSLA,Stock,169.06,169.68,168.2,168.56,50800964
2016-01-06,TSLA,Stock,174.45,174.0,172.76,172.97,50306075
2016-01-07,TSLA,Stock,181.81,183.37,181.74,183.04,48991410
2016-01-08,TSLA,Stock,184.66,186.51,184.63,185.53,39487797
2016-01-11,TSLA,Stock,186.6,188.81,183.92,187.16,49772186
2016-01-12,TSLA,Stock,192.32,191.85,189.78,191.43,36002933
2016-01-13,TSLA,Stock,203.05,205.3,202.11,204.56,32595966
2016-01-14,TSLA,Stock,214.72,215.3,213.7,214.11,44658358
2016-01-15,TSLA,Stock,215.97,216.13,210.81,214.06,37605634
2016-01-18,TSLA,Stock,212.13,212.43,211.38,211.96,51840344
2016-01-19,TSLA,Stock,213.57,218.07,212.65,214.64,37523471
2016-01-20,TSLA,Stock,212.49,210.95,209.44,210.91,50679179
2016-01-21,TSLA,Stock,203.84,206.15,203.93,204.5,38213526
2016-01-22,TSLA,Stock,210.02,211.19,209.73,211.09,30271637
2016-01-25,TSLA,Stock,223.03,224.09,218.63,222.85,47640846
2016-01-26,TSLA,Stock,220.19,222.08,218.87,220.69,50949113
2016-01-27,TSLA,Stock,227.5,229.73,227.84,228.46,45075313
2016-01-28,TSLA,Stock,226.57,227.02,225.27,225.76,51202665
2016-01-29,TSLA,Stock,222.78,222.77,221.58,222.56,48132566
2016-02-01,TSLA,Stock,228.23,228.64,225.82,226.32,44597747
2016-02-02,TSLA,Stock,227.1,228.24,225.34,226.77,46151858
2016-02-03,TSLA,Stock,227.61,229.84,226.65,228.09,42839776
2016-02-04,TSLA,Stock,231.42,233.34,231.41,232.78,33908290
2016-02-05,TSLA,Stock,234.6,238.22,234.66,235.0,35926108
2016-02-08,TSLA,Stock,226.52,224.69,223.67,224.57,29296943
2016-02-09,TSLA,Stock,252.17,251.32,250.38,250.45,50334679
2016-02-10,TSLA,Stock,247.93,249.67,249.1,249.46,33377228
2016-02-11,TSLA,Stock,259.43,260.7,257.45,258.54,32011149
2016-02-12,TSLA,Stock,248.19,250.71,249.35,250.69,41726611
2016-02-15,TSLA,Stock,239.81,239.53,236.68,238.11,42121559
2016-02-16,TSLA,Stock,234.94,239.75,233.54,236.6,34812942
2016-02-17,TSLA,Stock,238.08,241.64,233.26,236.97,40368135
2016-02-18,TSLA,Stock,247.19,250.2,243.71,247.07,51950762
2016-02-19,TSLA,Stock,230.53,233.26,229.26,231.97,31159929
2016-02-22,TSLA,Stock,235.31,235.68,234.47,234.71,29163583
2016-02-23,TSLA,Stock,231.04,232.88,229.07,232.27,50831893
2016-02-24,TSLA,Stock,216.41,215.96,213.96,214.79,45542412
2016-02-25,TSLA,Stock,221.64,222.78,221.31,221.87,46619382
2016-02-26,TSLA,Stock,216.49,217.0,215.36,216.7,37784961
2016-02-29,TSLA,Stock,221.09,222.76,217.14,220.8,48287265
2016-03-01,TSLA,Stock,223.64,228.92,220.91,225.82,50700414
2016-03-02,TSLA,Stock,210.99,215.32,210.87,212.71,42431591
2016-03-03,TSLA,Stock,206.79,210.26,204.28,205.91,44308327
2016-03-04,TSLA,Stock,206.33,205.83,204.0,205.74,35099658
2016-03-07,TSLA,Stock,204.67,204.55,203.65,204.39,44702690
2016-03-08,TSLA,Stock,196.65,198.9,195.11,196.16,41627287
2016-03-09,TSLA,Stock,194.81,193.95,192.55,193.33,34098666
2016-03-10,TSLA,Stock,187.63,189.13,184.92,186.38,46784039
2016-03-11,TSLA,Stock,185.46,186.22,182.44,184.35,39847850
2016-03-14,TSLA,Stock,175.48,176.64,172.74,176.22,32757692
2016-03-15,TSLA,Stock,178.02,178.91,175.95,177.4,45286566
2016-03-16,TSLA,Stock,181.84,182.79,181.79,182.58,44887730
2016-03-17,TSLA,Stock,198.93,199.38,196.85,197.64,30190365
2016-03-18,TSLA,Stock,201.26,203.47,202.05,202.64,45508129
2016-03-21,TSLA,Stock,212.64,212.93,210.59,212.48,38832144
2016-03-22,TSLA,Stock,220.15,222.91,218.47,218.54,29486677
2016-03-23,TSLA,Stock,208.11,210.53,206.27,209.65,39448365
2016-03-24,TSLA,Stock,205.06,207.46,202.63,204.48,40788715
2016-03-25,TSLA,Stock,199.25,199.79,196.4,197.9,37847909
2016-03-28,TSLA,Stock,214.45,216.81,213.44,216.09,37265123
2016-03-29,TSLA,Stock,228.27,232.73,229.58,229.85,47891142
2016-03-30,TSLA,Stock,215.99,220.79,214.49,217.47,36922294
2016-03-31,TSLA,Stock,234.88,234.72,232.75,233.72,51124523
2016-04-01,TSLA,Stock,230.5,230.97,228.29,230.45,31394891
2016-04-04,TSLA,Stock,238.17,241.1,232.33,236.63,44275493
2016-04-05,TSLA,Stock,236.7,236.34,235.25,236.04,29073735
2016-04-06,TSLA,Stock,226.38,228.34,221.42,224.95,42111917
2016-04-07,TSLA,Stock,223.48,222.59,221.42,221.48,37250974
2016-04-08,TSLA,Stock,230.85,230.95,229.41,230.6,45006024
2016-04-11,TSLA,Stock,222.51,221.71,220.81,221.59,51729687
2016-04-12,TSLA,Stock,229.41,229.44,226.75,227.45,35439521
2016-04-13,TSLA,Stock,247.74,250.66,242.98,247.0,45307165
2016-04-14,TSLA,Stock,254.81,257.08,255.92,256.9,49792260
2016-04-15,TSLA,Stock,260.08,263.69,256.93,260.9,32747254
2016-04-18,TSLA,Stock,248.4,254.3,247.6,248.89,32670416
2016-04-19,TSLA,Stock,247.4,250.77,246.06,247.32,34908936
2016-04-20,TSLA,Stock,230.19,230.66,225.97,229.29,50816874
2016-04-21,TSLA,Stock,231.39,237.17,231.35,232.03,38581586
2016-04-22,TSLA,Stock,232.25,235.05,227.27,231.67,50490048
2016-04-25,TSLA,Stock,248.91,252.81,244.33,248.64,46685664
2016-04-26,TSLA,Stock,246.8,249.58,247.8,248.32,30362954
2016-04-27,TSLA,Stock,244.32,245.69,244.01,244.2,43607426
2016-04-28,TSLA,Stock,249.66,251.58,249.65,250.0,41854971
2016-04-29,TSLA,Stock,253.64,259.72,253.27,254.7,39745765
2016-05-02,TSLA,Stock,233.98,234.67,230.57,234.59,51830115
2016-05-03,TSLA,Stock,237.11,242.36,235.18,238.75,37554503
2016-05-04,TSLA,Stock,241.65,244.06,242.62,243.02,51797295
2016-05-05,TSLA,Stock,243.32,246.67,243.63,245.01,48321280
2016-05-06,TSLA,Stock,240.67,240.41,237.36,239.13,48666055
2016-05-09,TSLA,Stock,245.87,247.6,239.52,243.46,28807590
2016-05-10,TSLA,Stock,237.42,239.6,237.2,238.63,42530725
2016-05-11,TSLA,Stock,258.42,261.98,259.32,260.28,49312630
2016-05-12,TSLA,Stock,260.46,260.02,257.77,258.42,28121599
2016-05-13,TSLA,Stock,264.44,265.86,262.35,263.94,38697839
2016-05-16,TSLA,Stock,253.0,255.15,251.39,253.39,42194381
2016-05-17,TSLA,Stock,254.17,256.06,252.36,254.29,35910245
2016-05-18,TSLA,Stock,257.08,257.57,256.62,256.98,50562569
2016-05-19,TSLA,Stock,259.94,260.28,256.99,259.05,33512976
2016-05-20,TSLA,Stock,271.74,269.95,269.85,269.86,36691122
2016-05-23,TSLA,Stock,295.89,296.59,290.44,294.65,49370490
2016-05-24,TSLA,Stock,307.56,308.37,303.03,306.68,43806432
2016-05-25,TSLA,Stock,316.92,318.65,314.18,316.54,35623909
2016-05-26,TSLA,Stock,303.04,310.69,297.47,304.18,39002547
2016-05-27,TSLA,Stock,293.81,293.76,291.13,293.29,41953037
2016-05-30,TSLA,Stock,334.94,340.03,333.88,335.14,51320556
2016-05-31,TSLA,Stock,337.56,341.31,336.09,339.86,33369280
2016-06-01,TSLA,Stock,314.02,316.15,312.46,313.24,46302589
2016-06-02,TSLA,Stock,346.32,356.68,342.33,348.96,39958508
2016-06-03,TSLA,Stock,356.38,356.42,352.7,353.26,28322967
2016-06-06,TSLA,Stock,344.82,346.08,343.45,344.79,39164397
2016-06-07,TSLA,Stock,365.24,369.93,355.1,362.38,31550612
2016-06-08,TSLA,Stock,367.79,371.81,366.27,371.25,43393064
2016-06-09,TSLA,Stock,351.54,356.12,348.81,353.96,35828469
2016-06-10,TSLA,Stock,361.44,360.3,355.03,359.84,35698770
2016-06-13,TSLA,Stock,343.39,350.58,341.88,345.13,47040261
2016-06-14,TSLA,Stock,329.82,332.71,321.02,327.07,44820110
2016-06-15,TSLA,Stock,299.38,301.87,296.86,300.16,50261896
2016-06-16,TSLA,Stock,324.09,327.87,324.39,325.71,37002024
2016-06-17,TSLA,Stock,334.83,335.82,328.98,333.03,45854774
2016-06-20,TSLA,Stock,375.04,378.72,370.56,371.64,29977490
2016-06-21,TSLA,Stock,378.34,376.35,370.53,375.13,44886280
2016-06-22,TSLA,Stock,383.16,380.9,378.94,379.48,47387719
2016-06-23,TSLA,Stock,395.95,393.4,390.37,392.8,33358206
2016-06-24,TSLA,Stock,396.51,396.34,390.39,393.52,36279968
