Date,Asset,Type,Open,High,Low,Close,Volume
2015-06-05,NASDAQ,Index,6079.03,6114.26,6068.8,6103.62,57302701
2015-06-08,NASDAQ,Index,6115.13,6266.06,6038.83,6149.86,84978744
2015-06-09,NASDAQ,Index,5989.16,6081.19,6003.36,6048.65,91419862
2015-06-10,NASDAQ,Index,6076.86,6177.36,5993.95,6111.9,97429916
2015-06-11,NASDAQ,Index,6000.06,6052.29,5883.93,5947.01,85832801
2015-06-12,NASDAQ,Index,5913.15,5943.12,5903.21,5907.93,65209956
2015-06-15,NASDAQ,Index,5943.47,5988.96,5858.95,5928.31,73873904
2015-06-16,NASDAQ,Index,5963.23,5957.94,5919.66,5929.55,58745806
2015-06-17,NASDAQ,Index,5966.45,6000.05,5956.34,5981.11,85623822
2015-06-18,NASDAQ,Index,5968.72,6034.75,5958.08,5993.63,70058998
2015-06-19,NASDAQ,Index,5981.53,5955.38,5881.46,5940.11,70653399
2015-06-22,NASDAQ,Index,5856.57,5936.84,5771.34,5885.39,92543243
2015-06-23,NASDAQ,Index,5847.08,5922.03,5836.43,5857.1,101473692
2015-06-24,NASDAQ,Index,5933.47,5987.58,5891.76,5940.07,80554964
2015-06-25,NASDAQ,Index,5783.04,5855.99,5780.78,5811.28,79445924
2015-06-26,NASDAQ,Index,5687.18,5759.1,5692.49,5707.07,89345969
2015-06-29,NASDAQ,Index,5924.15,5882.55,5842.82,5876.29,61017829
2015-06-30,NASDAQ,Index,5915.71,5928.8,5762.68,5857.15,57719646
2015-07-01,NASDAQ,Index,5953.6,6040.92,5890.55,5954.76,93654409
2015-07-02,NASDAQ,Index,5918.71,5966.93,5931.63,5945.52,74901766
2015-07-03,NASDAQ,Index,5852.96,5944.65,5846.54,5850.17,63720060
2015-07-06,NASDAQ,Index,5881.89,5969.21,5843.63,5939.79,66939004
2015-07-07,NASDAQ,Index,5850.18,5939.07,5825.37,5878.35,79253331
2015-07-08,NASDAQ,Index,5803.29,5834.22,5756.13,5817.0,95144244
2015-07-09,NASDAQ,Index,5883.28,5901.14,5827.69,5844.64,59696324
2015-07-10,NASDAQ,Index,5879.13,5887.21,5783.31,5862.49,56025015
2015-07-13,NASDAQ,Index,5756.93,5806.8,5760.32,5806.65,91155919
2015-07-14,NASDAQ,Index,5819.3,5905.63,5804.93,5819.38,64477087
2015-07-15,NASDAQ,Index,5918.68,5974.24,5889.09,5924.4,84565966
2015-07-16,NASDAQ,Index,5888.34,5981.17,5927.35,5937.62,65597746
2015-07-17,NASDAQ,Index,5867.36,5871.62,5869.89,5870.7,70417356
2015-07-20,NASDAQ,Index,5918.21,5918.64,5833.01,5862.67,67131813
2015-07-21,NASDAQ,Index,5718.97,5753.65,5694.06,5707.16,97671854
2015-07-22,NASDAQ,Index,5578.54,5613.13,5591.61,5608.32,66861040
2015-07-23,NASDAQ,Index,5756.3,5762.27,5716.17,5723.57,57600237
2015-07-24,NASDAQ,Index,5906.9,5924.0,5794.01,5864.36,69480619
2015-07-27,NASDAQ,Index,5936.41,5924.77,5867.2,5921.66,70467726
2015-07-28,NASDAQ,Index,5829.8,5963.8,5882.14,5882.85,62615864
2015-07-29,NASDAQ,Index,5794.65,5841.66,5788.63,5811.26,87784501
2015-07-30,NASDAQ,Index,5768.89,5842.24,5729.48,5801.09,97984738
2015-07-31,NASDAQ,Index,5879.15,5918.31,5802.22,5825.57,93745155
2015-08-03,NASDAQ,Index,5895.24,5861.66,5790.1,5841.34,83215314
2015-08-04,NASDAQ,Index,6050.44,6091.57,5933.42,6054.72,72288607
2015-08-05,NASDAQ,Index,6030.21,6044.27,5863.39,5979.27,80605497
2015-08-06,NASDAQ,Index,5830.92,5833.72,5801.34,5822.48,79168399
2015-08-07,NASDAQ,Index,5755.57,5806.39,5741.61,5774.26,76855022
2015-08-10,NASDAQ,Index,5838.68,5941.53,5824.8,5832.3,98261862
2015-08-11,NASDAQ,Index,5825.17,5941.67,5850.95,5857.59,59848518
2015-08-12,NASDAQ,Index,5777.96,5819.46,5792.69,5799.96,74675206
2015-08-13,NASDAQ,Index,5691.23,5822.61,5677.94,5708.26,101944136
2015-08-14,NASDAQ,Index,5701.63,5796.05,5566.67,5690.04,87739751
2015-08-17,NASDAQ,Index,5696.6,5732.67,5605.55,5677.6,103722357
2015-08-18,NASDAQ,Index,5712.15,5729.42,5692.98,5716.59,78950825
2015-08-19,NASDAQ,Index,5756.74,5803.38,5606.61,5712.51,98896360
2015-08-20,NASDAQ,Index,5578.02,5669.76,5599.49,5627.57,59699809
2015-08-21,NASDAQ,Index,5671.18,5781.82,5667.83,5683.47,87716396
2015-08-24,NASDAQ,Index,5280.5,5310.34,5262.03,5266.51,65538774
2015-08-25,NASDAQ,Index,5531.01,5611.21,5544.98,5555.41,69505352
2015-08-26,NASDAQ,Index,5525.87,5512.6,5456.9,5472.4,80817396
2015-08-27,NASDAQ,Index,5536.56,5549.66,5482.56,5515.59,58559678
2015-08-28,NASDAQ,Index,5497.76,5478.99,5427.93,5462.24,87099224
2015-08-31,NASDAQ,Index,5376.61,5466.39,5416.87,5428.69,102199042
2015-09-01,NASDAQ,Index,5386.72,5547.82,5352.34,5421.03,83986462
2015-09-02,NASDAQ,Index,5452.75,5458.39,5410.6,5448.89,61942729
2015-09-03,NASDAQ,Index,5494.85,5582.16,5450.37,5490.46,73232044
2015-09-04,NASDAQ,Index,5439.54,5455.43,5281.3,5405.65,65531681
2015-09-07,NASDAQ,Index,5297.03,5325.83,5316.46,5324.29,103730768
2015-09-08,NASDAQ,Index,5357.19,5416.61,5333.99,5342.35,91038368
2015-09-09,NASDAQ,Index,5335.94,5315.56,5312.26,5314.81,86193094
2015-09-10,NASDAQ,Index,5280.05,5350.76,5260.08,5300.7,98395220
2015-09-11,NASDAQ,Index,5230.88,5230.71,5210.48,5213.86,81970165
2015-09-14,NASDAQ,Index,5268.94,5333.16,5149.99,5250.55,82495792
2015-09-15,NASDAQ,Index,5137.71,5172.89,5160.09,5164.94,66625962
2015-09-16,NASDAQ,Index,5149.79,5228.85,5186.48,5190.18,76195091
2015-09-17,NASDAQ,Index,5080.12,5171.2,5117.94,5120.99,94848196
2015-09-18,NASDAQ,Index,5064.55,5153.06,5089.19,5115.31,84487862
2015-09-21,NASDAQ,Index,5104.42,5137.17,5102.33,5108.31,59583047
2015-09-22,NASDAQ,Index,5067.25,5190.28,5019.64,5094.38,89298922
2015-09-23,NASDAQ,Index,5042.19,5087.43,5058.3,5072.57,84767060
2015-09-24,NASDAQ,Index,5037.71,5042.28,5002.18,5021.66,91822800
2015-09-25,NASDAQ,Index,4857.75,4917.31,4831.88,4872.08,96251909
2015-09-28,NASDAQ,Index,4956.41,5012.99,4951.17,4989.93,71305483
2015-09-29,NASDAQ,Index,5081.02,5047.42,5018.3,5041.6,92577935
2015-09-30,NASDAQ,Index,4997.57,5037.38,4946.26,4992.28,101685343
2015-10-01,NASDAQ,Index,4949.59,4991.41,4947.04,4986.98,102658298
2015-10-02,NASDAQ,Index,5032.1,5093.18,5048.43,5049.52,101153903
2015-10-05,NASDAQ,Index,5033.69,5081.7,4935.98,5031.91,57264777
2015-10-06,NASDAQ,Index,5089.61,5091.08,5024.5,5079.23,68222956
2015-10-07,NASDAQ,Index,5031.05,5087.35,5033.34,5056.89,89346242
2015-10-08,NASDAQ,Index,5104.33,5088.81,5053.75,5056.7,90537098
2015-10-09,NASDAQ,Index,5101.61,5059.91,5041.19,5053.54,77918284
2015-10-12,NASDAQ,Index,4971.17,5103.98,4973.29,4997.52,60280902
2015-10-13,NASDAQ,Index,4992.16,5117.58,5023.07,5027.04,85895560
2015-10-14,NASDAQ,Index,4990.65,5013.77,4927.62,4991.46,98188845
2015-10-15,NASDAQ,Index,4913.09,4949.53,4868.32,4909.0,103966619
2015-10-16,NASDAQ,Index,5040.38,5054.67,4987.3,5043.25,101149553
2015-10-19,NASDAQ,Index,5155.89,5175.03,5135.45,5159.0,92193008
2015-10-20,NASDAQ,Index,5168.61,5192.94,5151.48,5181.73,101380813
2015-10-21,NASDAQ,Index,5199.1,5229.27,5088.78,5178.93,61628789
2015-10-22,NASDAQ,Index,5122.52,5215.73,5107.61,5155.8,100725527
2015-10-23,NASDAQ,Index,5160.52,5235.58,5135.45,5201.01,100701495
2015-10-26,NASDAQ,Index,5217.36,5313.47,5124.19,5220.87,82549263
2015-10-27,NASDAQ,Index,5323.66,5428.29,5220.42,5322.89,57200808
2015-10-28,NASDAQ,Index,5288.97,5313.66,5246.04,5296.91,100262085
2015-10-29,NASDAQ,Index,5323.81,5378.41,5257.88,5323.17,73262642
2015-10-30,NASDAQ,Index,5177.18,5287.5,5146.85,5215.32,76606779
2015-11-02,NASDAQ,Index,5174.32,5217.43,5187.31,5210.68,79594785
2015-11-03,NASDAQ,Index,5171.92,5182.0,5151.32,5168.52,81150393
2015-11-04,NASDAQ,Index,5088.04,5109.5,5042.89,5059.11,70193657
2015-11-05,NASDAQ,Index,5118.39,5194.16,5076.13,5135.61,82163910
2015-11-06,NASDAQ,Index,5117.97,5108.88,5073.18,5073.59,72771883
2015-11-09,NASDAQ,Index,5028.55,5096.8,4959.45,5078.16,83658075
2015-11-10,NASDAQ,Index,4922.7,4962.0,4943.12,4954.39,65676394
2015-11-11,NASDAQ,Index,4980.3,4994.32,4853.57,4957.37,78797384
2015-11-12,NASDAQ,Index,4891.5,4939.77,4850.46,4930.39,60669926
2015-11-13,NASDAQ,Index,5006.86,5049.59,4916.79,4989.59,84994311
2015-11-16,NASDAQ,Index,4969.19,5005.6,4968.83,5003.29,87429526
2015-11-17,NASDAQ,Index,4925.46,4946.21,4885.23,4927.4,69348155
2015-11-18,NASDAQ,Index,4908.61,4930.55,4868.38,4924.24,65964612
2015-11-19,NASDAQ,Index,4910.11,4897.79,4824.43,4865.57,94403123
2015-11-20,NASDAQ,Index,4744.02,4808.39,4743.31,4784.0,90484209
2015-11-23,NASDAQ,Index,4857.42,4864.82,4825.0,4859.61,95691461
2015-11-24,NASDAQ,Index,4835.77,4864.91,4838.05,4858.01,100045052
2015-11-25,NASDAQ,Index,4834.9,4869.26,4749.53,4812.29,86415759
2015-11-26,NASDAQ,Index,4858.88,4965.91,4792.62,4879.27,77008012
2015-11-27,NASDAQ,Index,4859.79,4899.27,4830.85,4868.43,81560722
2015-11-30,NASDAQ,Index,4885.57,5006.27,4887.03,4931.2,92192707
2015-12-01,NASDAQ,Index,4783.17,4864.91,4799.74,4830.18,94358813
2015-12-02,NASDAQ,Index,4863.15,4937.93,4822.18,4903.75,96778631
2015-12-03,NASDAQ,Index,4829.3,4899.15,4795.73,4851.73,81406861
2015-12-04,NASDAQ,Index,4871.04,4982.08,4895.26,4919.63,88998808
2015-12-07,NASDAQ,Index,4924.68,4984.61,4875.63,4924.17,82732952
2015-12-08,NASDAQ,Index,4858.25,4857.83,4800.23,4833.54,57235722
2015-12-09,NASDAQ,Index,4854.58,4846.4,4814.82,4828.2,78501396
2015-12-10,NASDAQ,Index,4794.12,4850.42,4811.82,4818.34,87615949
2015-12-11,NASDAQ,Index,4676.98,4765.69,4678.06,4715.96,60361383
2015-12-14,NASDAQ,Index,4763.32,4762.03,4756.45,4757.47,71524235
2015-12-15,NASDAQ,Index,4778.78,4871.0,4711.99,4800.64,56816170
2015-12-16,NASDAQ,Index,4716.12,4749.49,4656.29,4697.65,81038858
2015-12-17,NASDAQ,Index,4718.04,4700.78,4682.15,4699.53,72526466
2015-12-18,NASDAQ,Index,4667.02,4732.77,4690.99,4695.6,79809259
2015-12-21,NASDAQ,Index,4752.46,4830.89,4752.67,4791.84,73728985
2015-12-22,NASDAQ,Index,4802.58,4858.36,4710.03,4802.08,73212175
2015-12-23,NASDAQ,Index,4829.11,4860.99,4738.96,4804.91,65396152
2015-12-24,NASDAQ,Index,4880.63,5000.82,4826.22,4917.46,65580339
2015-12-25,NASDAQ,Index,4800.73,4876.48,4789.67,4844.33,101070301
2015-12-28,NASDAQ,Index,4855.32,4957.27,4809.35,4870.64,92798309
2015-12-29,NASDAQ,Index,4975.95,4957.74,4907.26,4938.23,56669351
2015-12-30,NASDAQ,Index,4942.2,5005.43,4948.42,4988.25,64806113
2015-12-31,NASDAQ,Index,5135.41,5129.18,5078.27,5094.23,76235647
2016-01-01,NASDAQ,Index,5189.47,5239.24,5117.69,5157.64,72527174
2016-01-04,NASDAQ,Index,5152.31,5190.63,5157.83,5175.31,103697091
2016-01-05,NASDAQ,Index,5191.87,5198.5,5115.04,5160.87,58412126
2016-01-06,NASDAQ,Index,5228.65,5294.5,5249.53,5266.26,102051488
2016-01-07,NASDAQ,Index,5314.73,5369.59,5319.76,5349.01,79356662
2016-01-08,NASDAQ,Index,5310.42,5316.71,5246.44,5289.55,71106819
2016-01-11,NASDAQ,Index,5217.42,5231.42,5177.3,5191.85,84082490
2016-01-12,NASDAQ,Index,5080.65,5140.82,5047.87,5099.65,75675563
2016-01-13,NASDAQ,Index,5029.57,5081.37,4976.19,5009.33,69406000
2016-01-14,NASDAQ,Index,4961.39,4931.51,4912.53,4923.19,90719874
2016-01-15,NASDAQ,Index,4906.96,4931.85,4894.81,4904.69,88703645
2016-01-18,NASDAQ,Index,4900.09,4882.96,4839.32,4859.95,86800520
2016-01-19,NASDAQ,Index,4848.83,4814.2,4763.42,4810.83,92051430
2016-01-20,NASDAQ,Index,4866.11,4923.01,4766.33,4846.34,98687296
2016-01-21,NASDAQ,Index,4916.16,4960.92,4912.46,4935.25,69605491
2016-01-22,NASDAQ,Index,5001.85,4990.26,4941.37,4984.55,91643988
2016-01-25,NASDAQ,Index,4996.23,5011.39,4965.77,4989.81,89767662
2016-01-26,NASDAQ,Index,5091.99,5133.99,5011.28,5072.88,89337751
2016-01-27,NASDAQ,Index,5254.52,5261.0,5187.33,5220.71,64576987
2016-01-28,NASDAQ,Index,5245.45,5305.88,5211.63,5297.03,78141020
2016-01-29,NASDAQ,Index,5241.16,5203.82,5176.69,5196.43,68059121
2016-02-01,NASDAQ,Index,5242.73,5296.98,5247.91,5274.24,66885932
2016-02-02,NASDAQ,Index,5338.69,5369.55,5280.02,5288.35,80492226
2016-02-03,NASDAQ,Index,5239.69,5330.24,5275.69,5285.17,87338681
2016-02-04,NASDAQ,Index,5215.07,5295.45,5172.6,5230.38,102826838
2016-02-05,NASDAQ,Index,5225.34,5251.07,5148.0,5204.2,68323678
2016-02-08,NASDAQ,Index,5250.18,5321.55,5189.85,5219.41,58938715
2016-02-09,NASDAQ,Index,5096.49,5135.97,5074.87,5080.67,80557774
2016-02-10,NASDAQ,Index,5029.05,5044.01,4990.95,5014.79,82671093
2016-02-11,NASDAQ,Index,5070.12,5174.11,5026.61,5103.26,70055439
2016-02-12,NASDAQ,Index,5143.1,5144.04,5086.72,5142.71,70081609
2016-02-15,NASDAQ,Index,5237.13,5240.33,5201.03,5216.74,91079465
2016-02-16,NASDAQ,Index,5179.94,5180.11,5125.01,5159.63,72076557
2016-02-17,NASDAQ,Index,5107.29,5170.38,5127.55,5139.37,76479186
2016-02-18,NASDAQ,Index,5144.0,5269.46,5089.37,5173.64,75274354
2016-02-19,NASDAQ,Index,5175.01,5278.87,5152.52,5207.76,103774784
2016-02-22,NASDAQ,Index,5151.68,5223.14,5164.84,5197.08,71823245
2016-02-23,NASDAQ,Index,5072.06,5143.21,5084.88,5109.56,62075237
2016-02-24,NASDAQ,Index,5060.52,5047.14,5013.77,5025.02,83606968
2016-02-25,NASDAQ,Index,4957.13,5060.95,4938.2,4990.29,88301537
2016-02-26,NASDAQ,Index,4923.16,4938.78,4914.59,4921.09,81480284
2016-02-29,NASDAQ,Index,4911.12,4906.26,4848.33,4888.7,74137864
2016-03-01,NASDAQ,Index,4921.46,4943.83,4931.84,4943.16,65439245
2016-03-02,NASDAQ,Index,4921.79,4928.33,4857.16,4907.85,70300531
2016-03-03,NASDAQ,Index,4928.61,4941.81,4859.62,4902.09,57079950
2016-03-04,NASDAQ,Index,5030.34,5058.42,5022.9,5046.41,91105087
2016-03-07,NASDAQ,Index,5104.97,5119.39,5050.26,5098.36,56279348
2016-03-08,NASDAQ,Index,5018.2,5050.65,5002.65,5047.43,84496367
2016-03-09,NASDAQ,Index,5101.73,5156.12,5088.08,5141.1,72483481
2016-03-10,NASDAQ,Index,5158.85,5150.06,5072.37,5108.1,71115128
2016-03-11,NASDAQ,Index,5307.67,5319.62,5211.6,5278.25,96510114
2016-03-14,NASDAQ,Index,5352.39,5339.92,5288.99,5332.98,56030335
2016-03-15,NASDAQ,Index,5234.94,5394.37,5237.89,5270.11,92784097
2016-03-16,NASDAQ,Index,5330.13,5288.99,5268.09,5280.69,75708576
2016-03-17,NASDAQ,Index,5171.93,5260.24,5124.51,5200.27,66942730
2016-03-18,NASDAQ,Index,5234.25,5330.42,5130.23,5256.26,59575533
2016-03-21,NASDAQ,Index,5281.95,5331.0,5229.93,5284.27,75984237
2016-03-22,NASDAQ,Index,5238.77,5377.96,5262.37,5287.74,59785076
2016-03-23,NASDAQ,Index,5443.65,5432.0,5418.26,5427.62,98031159
2016-03-24,NASDAQ,Index,5307.4,5364.21,5328.39,5351.38,84348224
2016-03-25,NASDAQ,Index,5339.84,5371.11,5233.03,5324.96,89601938
2016-03-28,NASDAQ,Index,5308.35,5354.91,5210.25,5276.92,102986765
2016-03-29,NASDAQ,Index,5259.12,5248.64,5191.46,5239.93,101283190
2016-03-30,NASDAQ,Index,5246.77,5344.18,5233.17,5260.78,100360356
2016-03-31,NASDAQ,Index,5129.85,5212.98,5150.75,5175.4,92557490
2016-04-01,NASDAQ,Index,5172.47,5191.59,5091.69,5156.88,72146732
2016-04-04,NASDAQ,Index,5118.94,5182.45,5105.33,5169.56,101174763
2016-04-05,NASDAQ,Index,5088.48,5176.55,5116.91,5138.07,103939133
2016-04-06,NASDAQ,Index,5161.83,5217.06,5186.4,5212.33,60663792
2016-04-07,NASDAQ,Index,5172.17,5211.68,5185.63,5209.83,84529225
2016-04-08,NASDAQ,Index,5113.86,5176.99,5117.77,5159.43,72383726
2016-04-11,NASDAQ,Index,5222.47,5226.55,5185.12,5222.98,70314966
2016-04-12,NASDAQ,Index,5290.7,5279.37,5202.46,5256.01,72286350
2016-04-13,NASDAQ,Index,5337.55,5330.28,5290.36,5313.03,88844925
2016-04-14,NASDAQ,Index,5346.69,5416.57,5257.42,5335.37,90518342
2016-04-15,NASDAQ,Index,5239.29,5323.56,5266.04,5280.58,82323029
2016-04-18,NASDAQ,Index,5356.79,5373.4,5266.05,5316.08,68130410
2016-04-19,NASDAQ,Index,5308.99,5371.24,5298.18,5354.98,71473416
2016-04-20,NASDAQ,Index,5311.33,5341.5,5283.25,5301.74,70312620
